id,product_uid,similarity_search_term_to_title,similarity_search_term_to_description,similarity_search_term_to_brand,similarity_search_term_to_materials,relevance
119036,140059,0.573354,0.193842,-9.64E-10,0,3
119045,140065,0.352958,0.382868,0.000660663,0,2
119048,140066,0.0199672,0.0682919,-1.08E-07,0,3
119054,140071,0.852449,0.391484,-2.91E-09,0,3
119055,140072,-0.0309823,0.207955,0,0,2.33
119056,140073,0.277438,0.133614,0.00399436,-6.36E-06,2.33
119057,140073,0.0201329,0.0450618,-0.0406082,0,3
119059,140074,0.438156,0.190678,-6.21E-09,0,2.67
119061,140075,0.556654,0.175679,0,0,2.33
119062,140076,0.257755,0.229219,-2.37E-09,0,2.67
119066,140080,-0.0207735,-0.00680367,0.084203,0,1.67
119067,140080,0.256318,0.0555395,0,0,3
119069,140080,0.0849786,0.0505217,0.0953528,0,2.33
119071,140081,0.296449,0.269887,2.34E-09,0,3
119072,140082,0.793879,0.426435,-6.77E-09,0,3
119077,140086,-0.00662099,-0.00818146,-0.000186294,0,3
119081,140087,0.00627094,0.06197,-7.63E-05,5.78E-06,2.33
119083,140087,0.328249,0.0982098,0.00038016,0,2.67
119086,140089,0.362573,0.181508,-9.44E-09,0,3
119087,140090,0.798681,0.765449,-0.00965196,0,3
119088,140090,0.507193,0.2819,-0.118868,0,2.67
119090,140090,0.798681,0.765449,-0.00965196,0,3
119091,140090,0.636171,0.736949,-0.00966911,0,2.33
119093,140091,0.371173,0.185333,0,0,3
119094,140092,0.618914,0.315054,0,0,3
119095,140093,0.213378,0.775523,9.10E-10,0,2.33
119096,140094,0.872635,0.350455,0,0,2
119102,140098,0.215988,0.0560697,-0.0215412,0,2.33
119103,140098,0.316455,0.119603,1,0,2.33
119104,140098,0.0171287,0.0599699,-0.0215412,-9.84E-05,1.67
119108,140098,0.241351,0.308691,-0.00233556,5.38E-05,1.67
119110,140100,0.682853,0.480563,0,0,3
119112,140101,0.41326,0.163694,-5.51E-09,0,1
119113,140102,0.565494,0.197206,-1.51E-07,0,3
119115,140103,0.259387,0.30103,-4.53E-05,-0.000522364,2.33
119116,140104,-0.0427723,0.0667187,0.000145966,0,2
119117,140104,-0.0296078,0.0806779,-4.62E-05,0,1.67
119121,140106,0.0150934,0.136176,0,0,2
119123,140106,0.360935,0.264652,0.0112165,0,2
119124,140107,0.114963,0.260005,7.38E-10,0,2.33
119129,140109,0.36917,0.267564,-0.00360087,1.45E-06,3
119132,140109,0.460437,0.595279,-0.0016146,0.000886095,2.33
119136,140112,0.428369,0.0399621,0.163747,0,1
119144,140116,0.322123,0.168925,-0.0070777,1,2.33
119146,140116,0.163497,0.0253338,0.045451,0,1.67
119148,140117,0.630698,0.25789,1.01E-08,0,3
119150,140119,0.473797,0.0501276,-0.000585961,0,2
119154,140120,0.195925,0.110476,0,0,3
119156,140120,0.148611,0.0903445,0,0,2.33
119159,140122,0.24649,0.191798,1,0,3
119162,140123,0.000498593,-0.0263875,0,0,2.33
119163,140124,0.0243679,0.0875136,0,0,2.67
119168,140128,0.532382,-0.00163742,-4.63E-09,0,3
119174,140131,0.306718,0.0672821,1.06E-09,0,3
119175,140132,0.771874,0.244896,0.551751,0,2
119176,140132,0.766187,0.210962,0.786813,0,2.33
119177,140132,0.0228721,0.220017,-8.37E-05,0,2.67
119181,140133,0.513381,0.0284339,-0.0170332,0,3
119183,140134,0.0914441,0.2266,0,0,2.67
119190,140140,0.455264,0.0791551,5.75E-10,0,1.67
119193,140141,0.641564,0.278597,0,0,2.67
119195,140142,0.505661,0.22855,0.00451189,0.00125424,1.67
119196,140142,0.0783125,0.180305,0.0496938,0.00125424,3
119200,140144,0.258978,0.111391,8.25E-09,0,3
119209,140149,-0.00925181,0.393886,0,0,1.33
119213,140149,0.990931,0.184993,0.272538,0,2
119214,140149,-0.00628587,0.0745877,0.12274,0,2
119216,140150,-0.004207,0.157943,-5.66E-06,0,2.33
119218,140150,0.248987,0.151485,-3.44E-06,0,2.67
119220,140150,0.368103,0.295104,3.11E-05,0,2.33
119226,140152,0.0279093,0.21699,-0.0130469,0,1
119227,140152,-0.00864759,0.0513001,-0.0673859,0,1.33
119228,140152,-0.00822334,0.0500451,0.0285766,0,1.67
119229,140152,0.00978335,-0.0384512,-0.181446,0,2.67
119230,140153,0.372147,0.231682,1.11E-09,0,2.33
119235,140156,0.411944,0.319325,0.0122958,0,3
119236,140156,0.297258,0.322999,0.0122958,0,2.67
119237,140157,0.719762,0.157492,-0.000438484,0,2.67
119241,140157,0.34146,0.156666,2.08E-05,0,3
119242,140158,0.529718,0.0834958,0,0,2.67
119245,140161,0.425555,0.512928,8.28E-09,0,2.33
119247,140162,0.248973,0.246723,-1.73E-07,0,3
119252,140163,0.406492,0.321789,0.999575,0,2.33
119253,140163,0.238026,0.306388,0.983891,0,3
119256,140165,0.149454,0.120754,0,0,2.33
119262,140168,0.320355,0.222952,1.18E-11,0,3
119265,140171,0.181372,0.738546,0,0,2.67
119273,140176,0.477243,0.0775711,-0.00129704,0,2.67
119275,140177,0.473462,0.762628,1,0,2.33
119277,140178,0.460383,0.0182866,0.0529816,0,2.33
119284,140180,0.597035,0.179766,-0.108343,-9.25E-07,2.33
119285,140181,0.199551,0.028428,-3.11E-09,0,2.67
119287,140182,0.289906,0.127812,1,8.85E-07,2.67
119289,140183,0.519852,0.190409,0,0,2.67
119292,140184,0.619877,0.159354,-0.000866504,0,2
119293,140185,0.259057,0.0997605,-6.17E-08,0,3
119294,140186,-0.00313778,-0.00527977,-8.12E-05,0,3
119295,140186,0.169093,0.146077,0,0,3
119298,140186,0.0264972,0.00342574,-8.12E-05,0,2.67
119304,140190,0.384193,0.154389,-1.06E-08,0,3
119305,140191,0.404265,0.418621,0.784332,1.54E-05,3
119311,140193,0.187314,0.122373,0.00593639,1,2
119314,140194,0.443818,0.607864,0,0,2.67
119315,140194,0.567679,0.460525,1,0,3
119316,140194,0.472778,0.43885,1,0,2.67
119318,140195,0.50147,0.0922106,0,0,1.67
119324,140197,0.403742,0.341226,0.000626823,-3.15E-07,2.33
119326,140198,0.640409,0.228023,0.00891812,0,3
119331,140201,0.518676,0.492385,-0.0014251,0,3
119332,140201,0.706639,0.536763,0,0,2.33
119340,140206,0.240206,0.195151,-6.46E-10,0,2.67
119344,140207,0.350719,0.247174,0.000123787,3.18E-06,3
119346,140209,0.466181,0.26323,1.80E-10,0,1.67
119350,140210,0.0635166,0.196099,0.00661841,0,2
119351,140210,0.452548,0.573605,-0.0362734,0,2.67
119352,140211,-0.015842,0.0946328,0,0,2
119354,140213,0.524639,0.353228,0,0,2.33
119357,140214,0.0919916,0.235463,0.0105986,0,1
119358,140214,0.806137,0.373496,1,0,2.67
119362,140214,0.122638,0.110166,0.0041108,0,3
119366,140216,0.335832,0.210817,2.10E-05,-4.67E-05,2.67
119369,140217,0.999951,0.125584,0,0,2.33
119371,140219,0.999599,0.208294,-6.05E-13,0,2.67
119372,140220,0.23494,0.301861,0.120499,0,2.67
119373,140220,0.236094,0.334215,0.120499,0,2
119375,140222,0.500018,0.554865,1.65E-07,0,3
119382,140227,0.0786794,0.0173943,0,0,3
119385,140229,0.292774,0.222228,-1.06E-08,0,2.67
119387,140230,0,0,0,0,3
119389,140231,0.434329,0.326413,3.11E-05,0,2.67
119390,140231,0.582731,0.63456,9.04E-06,-1.56E-05,3
119395,140233,0.708576,0.0972078,0,7.16E-06,2
119399,140233,0.0655079,0.171018,0,0,2.33
119403,140235,0.696768,0.180603,0,0,3
119404,140236,0.761014,0.586456,-0.00022977,0,2.33
119407,140236,0.376005,0.195494,0.999575,0,2.67
119408,140236,0.242307,0.262335,0.983891,0,3
119409,140237,0.105906,0.0172642,0,-0.00177907,2.33
119411,140238,0.318735,0.217195,0,0,2
119417,140240,0.229661,0.206331,-0.0438114,0,2.33
119420,140240,0.342758,0.153221,-0.0653605,-1.88E-06,2.33
119421,140240,0.0253983,0.0656424,-0.0215559,8.49E-05,2.67
119424,140241,0,0,0,0,2
119428,140243,0.493761,0.364249,0.00340797,0.00134592,2.67
119432,140245,0.736697,0.238739,0.00655115,0,2.33
119433,140245,0.566168,0.217464,0.00655115,1,3
119434,140246,0.102623,0.279828,6.31E-05,0,3
119437,140247,0.0180594,0.322392,0,0,3
119439,140247,0.66683,-0.0190608,0,0,2.67
119440,140248,0.43523,0.0768125,0,1,2.67
119441,140248,0.756131,0.0716394,0,0,3
119443,140249,0.212903,0.259525,8.81E-08,0,3
119444,140250,0.096565,0.184404,-0.00706768,-0.0154201,2.67
119449,140252,0.0058405,0.101591,1.91E-09,0,2.33
119450,140252,0.00990242,0.0849112,-1.36E-08,0,2.67
119455,140254,0.354471,0.173911,0.0216735,0,2.33
119458,140256,0.479018,0.616973,0.826524,0,3
119459,140256,0.0549308,0.205508,0.0407615,-9.75E-05,2.67
119461,140256,0.704915,0.613282,0.196668,-8.36E-06,3
119464,140259,0.294798,0.273122,-4.23E-09,0,3
119466,140261,0.66273,0.407996,0.999998,0,2.67
119475,140264,0.700745,0.171613,0.982595,-2.55E-06,2
119476,140265,0.228034,0.170661,-7.00E-10,0,2.67
119478,140266,0.512519,0.642176,1,0,2.67
119480,140267,0.163802,0.0121582,1,0,2.67
119481,140267,0.918214,0.426309,1,0,3
119485,140268,0.586563,0.0185533,-8.47E-09,0,3
119486,140269,0.343955,0.21282,0,0,2.67
119487,140270,0.432761,0.464737,0,0,3
119488,140270,0.0856667,0.433914,0,0,3
119489,140270,0.419557,0.000904372,0,0,2
119492,140271,0.0299874,0.596569,0.024692,0,2
119497,140271,0.466821,0.372121,-0.00115803,0,3
119501,140272,0.242753,0.143175,-6.17E-08,0,3
119502,140273,0.0748827,0.0124604,0,0,2
119505,140275,0.533502,0.278296,-4.77E-09,0,3
119506,140276,0.145972,0.0279614,0,0,2.67
119512,140279,0.181913,0.134997,0,0,1.33
119516,140281,0.0139586,0.233833,0,0,2.33
119517,140281,0.0139586,0.233833,0,0,2
119519,140282,0.0023104,0.0345177,0,0,2
119523,140283,0.339891,0.159186,1,0,3
119527,140286,0.382313,0.329742,0.635595,-1.40E-05,2.67
119528,140286,0.257523,0.0529222,0,0,3
119531,140288,0.0268793,0.164683,-0.0997546,0,1.67
119536,140289,0.424697,-0.000431897,0,0,1
119539,140290,0.664664,0.121286,0,0,1
119541,140291,0.884234,0.126481,0,0,3
119542,140291,0.681527,0.0947217,0,0,3
119543,140292,0.396088,0.577714,-7.84E-09,0,3
119544,140292,0.00991574,0.0164683,-1.06E-08,0,3
119546,140293,0.262745,0.174732,-0.00103607,0,3
119549,140294,0.054815,-0.0583773,0,0,1
119550,140294,0.223325,0.316335,-0.157952,0.00064238,2.33
119551,140295,0.547033,0.200155,0.999575,0,3
119553,140296,0.0470096,0.339821,-1.57E-07,0,3
119557,140296,0.00323741,0.00728233,0,0,3
119561,140298,0.566228,0.19649,6.76E-08,0,2.33
119565,140299,0.401418,0.307327,1,0,3
119568,140301,0.865731,0.489141,7.73E-08,0,2
119569,140301,0.916461,0.462744,7.73E-08,0,2.67
119571,140303,0.685279,0.116782,-8.51E-09,0,3
119572,140304,0.696089,0.525881,-2.91E-09,0,1.67
119573,140305,-0.012641,0.00105344,0,0,1
119574,140306,0.438462,0.265052,-9.12E-09,0,3
119584,140310,0.15305,0.198954,0.000191836,-0.000726299,3
119590,140311,0.647212,0.305086,-0.00409534,0,2.67
119591,140311,0.520058,0.606569,-0.00444445,0,1.67
119593,140312,0.677424,0.00112452,-4.63E-09,0,2.33
119599,140316,0.151808,0.14626,2.59E-07,0,3
119601,140317,0.291162,0.163936,0.0511309,0,3
119602,140318,0.357377,0.170366,7.06E-05,3.18E-06,2
119604,140319,0.102935,0.160903,-1.63E-09,0,2.67
119607,140321,0.122515,-0.0572998,2.57E-09,0,2.33
119608,140322,0.395797,0.192196,-2.71E-09,0,2.33
119617,140330,0.375616,0.104931,9.53E-09,0,2.67
119618,140331,-0.00695962,0.0362884,0,0,2
119620,140332,0.984293,0.179778,-2.64E-12,0,2.33
119622,140333,0.581701,0.110106,-0.00125461,0,2.67
119626,140335,0.0594009,0.0760827,5.98E-09,0,2
119627,140335,0.092881,0.104042,5.42E-09,0,2.67
119635,140339,0.426254,0.152674,0.436538,0.893581,3
119637,140340,0.715187,0.343802,1.38E-07,0,2.67
119640,140342,0.0169856,0.0455126,-0.000303166,0,2.67
119643,140343,0.242483,0.275769,-3.48E-09,0,2.67
119644,140343,0.65766,0.403297,-8.32E-08,0,3
119645,140343,0.525869,0.312093,-5.71E-08,0,3
119651,140347,0.384296,0.465436,0.00093038,-1.24E-05,2.67
119652,140347,0.11502,0.214503,-6.17E-05,1.10E-06,1.67
119653,140348,0.411346,0.284185,-0.075453,0,1.67
119657,140348,0.37676,0.512301,-0.00108296,0.000886095,3
119659,140348,0.428151,0.557279,-0.00164659,0.000886095,2.33
119660,140348,0.272092,0.127913,-0.00360087,0,2.67
119663,140350,0.742702,0.0894437,3.74E-09,0,2.67
119664,140351,0.386396,0.240476,-7.10E-08,0,3
119667,140354,0.151731,0.0052855,0,0,2
119668,140355,0.476415,0.394098,-2.62E-09,0,2.67
119674,140358,0.0654063,0.13648,-0.0664369,0,3
119675,140358,0.0260275,0.0595311,0.774428,0,2.67
119680,140359,-0.0532663,0.192172,0,0,2.67
119682,140361,0.993863,0.289585,5.56E-09,0,3
119686,140364,0.383066,0.110503,0,0,1.67
119687,140364,0.369571,0.133147,0,0,1.67
119688,140365,0,0,0,0,2.67
119689,140366,0.40655,0.513117,-1.46E-09,0,2.67
119691,140367,0.634442,0.344256,0.996281,0,2.33
119696,140369,0.266941,0.235356,8.76E-09,0,2
119697,140370,0.0981643,0.267225,0.0934599,0,3
119698,140370,0.0661028,0.271382,0,0,3
119699,140370,0.0695997,0.369661,0,-0.000224372,2
119700,140371,0.527002,0.321033,0,0,3
119705,140376,0.389362,0.154871,0,0,3
119709,140377,0.349784,0.15366,-0.0760191,0,1.33
119712,140380,0.444197,0.187195,0,0,2.33
119714,140381,0.0409171,0.176196,0,0,2.67
119715,140382,0.595599,0.627417,-3.68E-09,0,2.33
119719,140384,0.243375,0.276533,-0.00658394,0.000868292,2.33
119721,140384,0.160098,0.102057,-0.000303166,0.000868292,1.33
119730,140387,0.490971,0.00393071,0,0,2.67
119733,140389,0.0754257,0.155141,0,0,2.67
119736,140391,0.21517,0.281277,0.00022103,0,2.33
119741,140393,0.317667,0.301977,1,0,2.67
119742,140393,0.221667,0.144466,0.0611422,0,2.67
119743,140394,0.33621,-0.0164376,0,0,2.33
119745,140395,0.0539543,0.110867,-0.133789,-0.000262091,2
119746,140395,0.562174,0.0586471,0,0,2.67
119750,140398,0,0,0,0,2
119752,140398,0.456969,0.298472,0,0,3
119753,140398,0.395088,0.196514,0,0,1.67
119755,140398,0.409763,0.246115,-0.000167154,1,3
119760,140400,0.162067,0.218854,-0.0845476,0,2.33
119761,140400,0.362351,0.38375,0,0,2
119767,140404,0.553298,0.16953,0.0315493,0.00283214,1.67
119768,140404,0.543573,0.139421,0.0315493,0.00283214,2.33
119769,140404,0.0894602,0.364773,-0.0365042,0,1.67
119772,140405,0.370267,0.233173,0.265192,0,2.33
119775,140407,0.484874,0.279199,0.915811,-1.40E-05,2.67
119779,140409,0.396442,0.268396,-0.00214846,1,2.67
119780,140409,0.200031,0.30602,0,1,2.67
119781,140409,0.173137,0.307273,0.00093038,0.805365,3
119784,140411,0.505937,0.224738,0.859116,0,3
119786,140412,0.0133976,0.0209423,-0.120411,0,2.67
119795,140418,0.275739,0.667066,-0.00298871,0,2
119797,140419,0.367974,0.207604,5.00E-09,0,3
119798,140420,0.244423,0.503945,2.36E-10,0,2
119799,140421,0.484523,0.0539403,-2.30E-09,0,2.33
119801,140422,0.108157,0.187165,-0.000486912,0,2.67
119804,140422,0.00759341,0.0382756,-8.74E-05,1,1
119806,140422,0.168688,0.180255,-0.000477439,-5.37E-07,2.33
119819,140426,0.00396674,0.257656,0,0,2.67
119820,140426,0.678491,0.151536,2.78E-05,0,2.67
119823,140428,0.667682,0.464129,-4.62E-09,0,3
119829,140429,0.542102,0.167574,-0.000925898,-1.53E-06,1.67
119831,140431,0.497463,0.394507,-2.47E-09,0,2.67
119832,140432,0.0103177,0.0693795,-3.68E-09,0,2.67
119837,140435,0.354659,0.322097,4.63E-08,0,3
119842,140437,0.704222,0.286177,0,0,2.33
119845,140440,0.586766,0.27848,0.098088,4.09E-07,2
119848,140440,0.427342,0.424591,-0.0178203,-3.03E-05,3
119850,140441,0.289065,0.062563,0,0,3
119852,140442,0.239165,0.193104,-0.00149378,0,2.67
119853,140442,0.162572,0.196579,8.96E-05,0,3
119854,140442,0.394043,0.156332,-0.000250385,0,1.33
119856,140442,0.389004,0.194257,-0.000254884,0,2
119859,140444,0.874794,0.454922,-0.0615132,0,2.33
119860,140444,0.999403,0.519327,-0.0615132,0,2.33
119861,140445,0.667779,0.125211,0,0,3
119864,140447,0.462552,0.121217,0,0,3
119868,140450,0.0665363,0.0773488,0,0,2
119869,140451,0.665585,0.40157,0,0,2.33
119874,140453,0.0188295,0.257041,0,0,2
119876,140454,0.0900422,0.163835,-2.41E-09,0,2.67
119878,140455,0.642884,0.585995,0.00236782,0,2.67
119883,140458,0.62474,0.148789,0,0,3
119886,140460,0.151764,0.074913,-8.81E-06,0,2
119887,140460,0.693085,0.167927,1,0,2
119894,140463,0.0284069,0.0484201,0,0,3
119896,140464,0.021277,0.206885,0.111205,-0.00196069,3
119899,140464,0.00250699,0.0926583,-0.00499794,0,1.67
119902,140465,0,0,0,0,2.33
119906,140466,0.419664,0.212354,3.74E-06,0,3
119909,140468,0.2482,0.241829,-0.00149378,0,2.67
119913,140471,-0.0118864,0.0632829,0,0,3
119916,140474,0.381879,0.0663091,-0.0698124,0,1.33
119917,140474,0.136863,0.400286,0.0224983,0,2.33
119922,140477,0.642314,0.0119171,0,0,2.33
119925,140480,0,0,0,0,2.67
119929,140482,0.63974,0.250572,0.00187838,0,2.67
119935,140486,0.0470962,0.0295566,0,0,2
119936,140487,0.782731,0.448457,0.977926,0.707099,2
119941,140489,0.00212606,-0.000420552,0.0667467,0,3
119942,140490,0.00699921,0.0687167,-7.63E-10,0,3
119943,140491,0.0698284,-0.0217198,-0.00248809,0,2.33
119948,140492,0.67186,0.451871,0,0,2.67
119950,140494,0.370979,0.109633,0.189844,0,2
119951,140494,0.620831,0.215139,-0.00163313,0,2.67
119953,140494,-0.00695938,-0.00477696,0,0,3
119955,140495,0.608298,0.171573,0,0,3
119957,140496,0.88121,0.406694,7.63E-10,0,3
119960,140498,0.431976,0.179161,1.17E-07,0,2.67
119963,140500,0.151989,0.274047,0.0260963,-0.000366359,1.67
119964,140501,0.678003,0.464176,5.01E-10,0,1.33
119965,140502,0.403031,0.158405,-1.97E-07,0,3
119966,140503,0.550082,0.0589815,-9.89E-08,0,2.67
119968,140505,0.698757,0.0390519,9.58E-10,0,1.67
119969,140506,0.492445,0.0719726,0,0,1.33
119971,140507,0.197615,0.186345,0,0,3
119974,140508,0.763645,0.440826,0.999913,1,2.67
119976,140510,0.134995,0.0944882,0,0,2
119982,140512,0.093894,-0.0255542,3.70E-10,0,3
119983,140513,0.438647,0.220799,-0.00889102,0,2
119986,140515,0.433246,0.163324,0.039919,-0.000323903,2.67
119987,140515,0.484067,0.19152,0.99637,0.408825,1.67
119989,140517,0.165928,0.173586,1.80E-07,0,3
119992,140520,0.687681,-0.00315966,8.75E-09,0,1.67
119995,140523,0.167235,0.226353,0,0,2.33
119999,140526,0.24729,0.13545,-1.06E-08,0,2.67
120005,140530,0.337421,0.156328,0,0,3
120009,140533,0.707396,0.355669,2.34E-09,0,2.67
120012,140535,0.196931,0.33171,0,0,1.67
120014,140535,0.710448,0.0247309,0.999989,0,2
120023,140538,0.576564,0.420026,1,0,3
120024,140539,0.518331,0.184793,-1.83E-08,0,3
120025,140540,0.143889,0.518707,0,0,3
120028,140540,0.678733,0.514122,0,0,3
120034,140542,0.310657,0.123117,-0.00117118,8.84E-06,2.33
120035,140542,0.360571,0,1,0,3
120036,140542,0.032827,-0.0157789,-0.252182,0.000685659,2.33
120046,140550,0.409061,0.23071,-7.10E-08,0,2.67
120047,140551,0.0023104,0.0345177,0,0,2.67
120048,140551,0.113121,0.0314036,-4.47E-09,0,3
120049,140552,0.394889,0.120181,-8.74E-10,0,3
120054,140556,0.631556,0.231359,-3.68E-09,0,3
120055,140557,0.86109,0.549735,-1.57E-07,0,1.67
120063,140563,0.0772756,-0.0688744,-8.66E-08,0,3
120064,140564,0.356229,0.108523,5.37E-09,0,1.67
120065,140565,0.340898,0.00313247,0.000864991,0,2.67
120066,140565,0.674701,0.34906,0.00701711,-0.00185321,2
120067,140565,0.659867,0.160669,0.626214,0,2.33
120069,140566,-0.00735954,0.157354,2.53E-05,0,2.33
120077,140572,0.341113,0.36298,0,0,3
120078,140573,0.388462,0.0112183,0,0,2.33
120080,140575,0.296128,0.016849,-1.51E-07,0,3
120082,140577,0.33772,0.134191,-1.12E-07,0,2.67
120086,140580,0.351725,0.0709971,0,0,2.33
120088,140581,0.690001,0.0056746,0,0,3
120091,140582,0.591397,0.150518,0.194872,0,2.33
120092,140583,0.54359,0.227771,-7.12E-10,0,2.67
120093,140583,0.545295,0.232698,-4.87E-10,0,3
120094,140584,0.454704,0.0686289,-1.34E-09,0,2.67
120099,140586,0.196,0.165345,0.79834,0,2.67
120100,140587,0.656127,0.361955,0.978243,0,2.33
120105,140590,0.458399,0.411029,-2.90E-05,0.816494,1.67
120109,140593,0.359623,0.238657,0,0,3
120110,140593,0.268067,0.16747,0,0,1.67
120111,140593,0.106075,0.0627764,0.103739,0,1.33
120116,140595,0.529278,0.383832,-0.000387775,0,2.33
120117,140595,0.00227171,0.0348071,0,0,1
120119,140595,0.387809,0.312986,0,0,2.67
120120,140595,0.650175,0.606279,0,0,2.33
120125,140599,0.206703,-0.00686756,-1.06E-08,0,2.67
120126,140600,0.39324,0.126253,-5.04E-09,0,2.33
120136,140604,0.47761,0.15792,0.0151692,-1.75E-06,2.67
120143,140607,0.0794563,0.316409,-6.04E-09,0,3
120146,140608,0.56361,0.236335,-0.0194388,1,2.67
120148,140609,0.739044,0.00647496,0,0,1.67
120149,140609,0.704287,0.0643565,-4.86E-10,0,2.67
120152,140611,0.000916436,0.0279259,-5.73E-09,0,2.67
120155,140613,0,0,0,0,3
120159,140614,0.0210186,-0.000251736,0.580041,4.16E-07,2.67
120160,140614,0.0364442,0.146529,-0.000453886,0.986699,2.33
120162,140616,0.22923,0.359252,0,0,3
120163,140617,0.232014,0.136391,5.01E-08,0,2.33
120164,140618,0.583944,0.200063,-1.63E-09,0,2.67
120165,140618,0.50482,0.287049,-2.18E-09,0,3
120168,140621,0.358546,0.367103,0.263731,0,3
120169,140621,0.385189,0.244223,0.264854,0,2.33
120173,140624,0.369824,0.0187525,-2.42E-09,0,2.67
120178,140628,0.0308633,-0.0553238,-7.61E-09,0,1.33
120184,140632,0.367775,0.563549,1.70E-09,0,2
120187,140633,0.151037,0.208899,-1.36E-05,1,3
120188,140634,0.0269959,0.146635,-2.41E-09,0,1.67
120189,140635,0.563954,0.185427,0,0,3
120190,140636,0.638268,0.674247,0,0,2.33
120193,140638,0.0537767,0.100184,-0.107011,0.000357598,2
120195,140638,0.0792428,0.0659625,0,0.00762427,2
120200,140641,0.270666,0.0540638,0,0,2
120201,140642,0.106176,0.104085,0,0,3
120207,140644,0.394322,0.419906,-0.0425388,0,2.67
120211,140644,0.22008,0.295576,0.250492,0,1.33
120217,140647,0.117797,0.0736256,0,0,2
120218,140648,0.993713,0.447583,2.56E-07,0,3
120220,140649,0.705887,0.549237,-1.06E-08,0,2.67
120221,140650,0.209072,0.24973,0,0,2.67
120222,140650,0.0345435,0.109374,8.85E-10,0,2.33
120223,140651,0.247193,0.200825,8.36E-10,0,1.67
120226,140654,0.191576,0.340803,0.000742167,0.65094,2.33
120229,140655,0.679798,0.468246,-0.0236952,0,2.67
120234,140656,0.140877,0.344734,0.0664996,0,1.33
120238,140658,0.366555,0.26142,-3.43E-07,0,2
120240,140659,0.720157,0.321092,0,0,2.67
120242,140659,0.726984,0.604913,0.00757793,0,2
120245,140659,0.729217,0.643841,0.00761054,0,1.67
120248,140660,0.0244684,0.0126567,0,0,3
120254,140663,0.767362,0.341277,0,0,3
120256,140663,0.414038,0.411512,0,0,2
120262,140667,0.749697,0.181013,2.24E-09,0,3
120265,140669,0.729326,0.0631288,2.46E-09,0,3
120267,140671,0.2403,0.127174,-0.285717,0,1.67
120270,140671,0,0.0486318,0,0,3
120271,140671,0.220215,0.0150089,-0.0056906,1,3
120274,140674,0.406892,0.272398,2.68E-09,0,3
120276,140676,0.0623971,-0.0184881,-6.39E-08,0,2.33
120277,140677,0.193929,0.292738,1,0,2
120279,140677,0.481965,0.337165,-0.0018549,0,3
120282,140680,0.483583,0.603939,-0.000245998,0,2.33
120287,140682,0,0.0615134,0,0,2
120288,140683,0.372173,0.215532,-9.05E-08,0,2
120291,140684,0,0,0,0,2.33
120296,140687,0.390273,0.582644,-0.0379716,0,3
120298,140688,0.747475,0.191745,-3.71E-09,0,2.33
120299,140689,0.470672,0.535016,0,0,2.67
120304,140691,0.992379,0.261741,-7.56E-09,0,1.67
120305,140692,0.325246,0.204216,0,0,2.67
120306,140692,0.00514961,0.0322434,0.109451,0,1.33
120307,140693,0.414598,0.343754,-3.38E-09,0,2.67
120317,140696,0.160339,0.044045,0,0,3
120318,140697,0.100235,0.15385,-1.31E-09,0,2.67
120325,140700,0,0.132766,0,0,2.33
120327,140702,0.350092,0.0188166,-1.11E-08,0,2.33
120328,140702,0.4306,0.473266,2.20E-09,0,3
120329,140703,0.217134,0.19227,1,0.0117108,2.33
120341,140706,0.223663,0.521638,0,0,3
120342,140707,0.355951,0.0067075,0,0,1.67
120345,140710,0.288526,0.062852,-2.09E-09,0,2.67
120350,140712,0.0217056,0.103866,0.18725,0,1.67
120351,140713,0.23017,0.0699085,7.50E-10,0,2.33
120358,140719,0.429065,-0.00761425,0,0,2.33
120360,140721,0.592236,0.429822,0,0,2
120362,140722,0.369253,-0.0515686,0.0115286,0,1.67
120364,140723,0.0671956,0.2864,1,0,3
120366,140723,0.534814,0.35368,0.999956,0,2.33
120376,140728,0.134517,0.168526,0,0,2.67
120381,140730,0.208215,0.238954,-0.0824973,0,2.33
120383,140732,0.887729,0.221451,0.786813,0,2.33
120384,140732,0.615403,0.298588,1.78E-05,0,3
120385,140732,0.0801424,0.411362,-8.37E-05,0,2
120394,140734,0.66045,0.196298,1,0,3
120397,140735,0.373144,0.204858,0.0527771,0,2.67
120401,140735,0.354454,0.340321,-0.00371277,0,2.33
120403,140736,0.98096,0.646201,0.122929,0,2.33
120406,140738,0.023265,0.157578,-1.56E-08,0,3
120407,140739,0.436762,0.117853,-5.04E-09,0,2.33
120409,140740,0.529669,0.472944,0.0600225,0,2.33
120414,140741,0.301269,0.198151,0,0,3
120419,140742,0.987551,0.224804,0,0,2.67
120422,140744,0.511186,0.666898,-1.03E-07,0,2.33
120424,140745,0.00168309,0.193696,-5.69E-06,0,2.33
120427,140745,0.286483,0.160826,-5.50E-06,0,1.67
120429,140745,0.351604,0.162044,-1.57E-05,0,2.67
120431,140746,0.233332,0.149247,8.58E-10,0,2.33
120432,140747,0.603151,0.352241,8.96E-08,0,2.67
120435,140750,0.0201134,0.0357624,2.73E-08,0,1.33
120438,140752,0.520518,0.564751,0,0,2.33
120440,140753,0.406448,0.571222,-0.00140609,0,3
120444,140757,0.590626,0.229193,1.66E-09,0,3
120445,140758,0.0513147,0.296621,-0.106937,0,2.67
120451,140762,0.507975,0.185709,0.5995,0,2.33
120453,140762,0.0275785,0.0567337,-0.000552363,0,1.33
