search term,similarity to brand
37212,-2.93E-09
37213,0
37214,-2.41E-09
37215,0.000195507
37216,0.000157689
37217,0.000157689
37218,-4.88E-09
37219,0.0452338
37220,0.00186492
37221,7.39E-09
37222,-0.0917168
37223,-7.00E-10
37224,-1.06E-08
37225,2.30E-09
37226,0.00331287
37227,2.63E-07
37228,-3.83E-09
37229,0
37230,0
37231,2.22E-09
37232,-1.30E-08
37233,0
37234,0.987268
37235,-9.38E-08
37236,-4.77E-09
37237,0
37238,-0.0370528
37239,-2.37E-09
37240,-9.94E-08
37241,0.000349627
37242,0
37243,-3.25E-10
37244,0
37245,0
37246,0
37247,-9.70E-08
37248,0
37249,0.055536
37250,-0.0595381
37251,-0.0675171
37252,1.69E-09
37253,0
37254,1.12E-09
37255,0
37256,-0.192451
37257,0
37258,8.96E-05
37259,8.96E-05
37260,-0.000395108
37261,-0.000146881
37262,-0.000122322
37263,0.00984478
37264,0.00984478
37265,0.00984478
37266,-0.00215044
37267,0.127309
37268,0.686245
37269,0.998651
37270,1
37271,0
37272,0
37273,0.0998953
37274,0.998549
37275,1
37276,0
37277,-0.00128031
37278,0.999991
37279,0
37280,0
37281,2.24E-09
37282,-0.00879428
37283,0.00230978
37284,-2.93E-09
37285,0
37286,1
37287,0.00304709
37288,-9.53E-05
37289,-0.00215819
37290,0.00367051
37291,-0.000115525
37292,-2.31E-09
37293,0.0162696
37294,-5.06E-09
37295,-1.26E-07
37296,0
37297,-4.19E-09
37298,0.00612152
37299,0
37300,-7.00E-10
37301,-3.99E-09
37302,-1.09E-10
37303,2.82E-08
37304,-3.68E-09
37305,0
37306,-0.000226714
37307,-0.00791352
37308,0
37309,-0.0201211
37310,-0.0200027
37311,-5.00E-07
37312,-2.11E-07
37313,0
37314,-7.91E-10
37315,0
37316,-4.47E-09
37317,-0.000216555
37318,0.00030147
37319,-0.134621
37320,0.629797
37321,1.90E-09
37322,0
37323,0.0797774
37324,0
37325,0
37326,0.0621332
37327,-7.10E-08
37328,6.86E-10
37329,2.85E-09
37330,0
37331,0
37332,-2.76E-06
37333,0
37334,1
37335,1.11E-09
37336,0
37337,4.51E-09
37338,0.00106171
37339,0.957568
37340,0
37341,-6.67E-09
37342,0.00579745
37343,0.999996
37344,7.00E-10
37345,0
37346,0.999964
37347,1
37348,0.999721
37349,0.999968
37350,0
37351,-2.64E-12
37352,4.73E-09
37353,7.54E-08
37354,0
37355,0
37356,-1.77E-09
37357,-4.52E-08
37358,8.25E-09
37359,0
37360,1
37361,0
37362,3.70E-10
37363,-2.21E-10
37364,-0.0334435
37365,0
37366,1.11E-09
37367,-1.06E-09
37368,0
37369,0.00474013
37370,0
37371,0.0392217
37372,0.0392217
37373,1
37374,-0.00915582
37375,-9.17E-06
37376,-0.000105177
37377,0
37378,-0.0315412
37379,0
37380,-9.39E-05
37381,5.90E-05
37382,-4.12E-09
37383,0
37384,0.785584
37385,1
37386,-0.000335662
37387,0
37388,-3.58E-09
37389,0
37390,0.818206
37391,0.167533
37392,0
37393,-1.31E-05
37394,-6.80E-06
37395,2.42E-09
37396,-0.00383089
37397,1.27E-09
37398,0
37399,0
37400,-3.32E-09
37401,-0.0277785
37402,-0.000208133
37403,0
37404,0.137514
37405,-0.0237372
37406,0
37407,0
37408,0.0052837
37409,0
37410,0
37411,0
37412,0
37413,-0.0222223
37414,0
37415,-1.40E-09
37416,0
37417,-0.0534022
37418,-1.36E-08
37419,0
37420,-9.17E-08
37421,-2.41E-09
37422,0.0229465
37423,-0.03635
37424,-4.78E-09
37425,-2.37E-09
37426,1.26E-10
37427,4.41E-09
37428,-1.70E-09
37429,-3.15E-09
37430,8.76E-09
37431,-2.51E-09
37432,-2.62E-09
37433,0
37434,-2.50E-05
37435,4.91E-09
37436,0
37437,0
37438,0
37439,0
37440,0
37441,0
37442,-0.00315621
37443,-7.10E-08
37444,0.867178
37445,0
37446,0
37447,0.109668
37448,0
37449,0.074646
37450,-1.19E-09
37451,0
37452,0
37453,1
37454,0.00367051
37455,0
37456,0.0010606
37457,-0.0323453
37458,0.0270832
37459,0.0270832
37460,-0.0158121
37461,-2.80E-09
37462,0.999788
37463,0.997957
37464,-0.109272
37465,0
37466,1
37467,0
37468,8.42E-10
37469,0
37470,-4.17E-09
37471,0
37472,1
37473,0.758314
37474,0
37475,0.102713
37476,0
37477,-0.101985
37478,1
37479,-4.76E-09
37480,3.37E-08
37481,-0.016232
37482,-4.51E-09
37483,-2.97E-08
37484,-2.97E-08
37485,0
37486,0
37487,1.07E-08
37488,-0.0484232
37489,-0.0484232
37490,0
37491,0
37492,0
37493,0
37494,0
37495,-5.73E-09
37496,-4.92E-10
37497,0
37498,0.204177
37499,-3.36E-09
37500,0
37501,-2.81E-09
37502,-0.00250337
37503,-0.0143189
37504,-0.0134691
37505,-0.0435901
37506,-0.013514
37507,-0.0102404
37508,0.999843
37509,-5.70E-09
37510,-9.44E-09
37511,0
37512,0.0385143
37513,4.14E-09
37514,0.00393484
37515,0.688097
37516,0
37517,0.058533
37518,0
37519,0
37520,0.0588514
37521,0
37522,0.030515
37523,-0.00339886
37524,-5.75E-12
37525,0
37526,-0.159534
37527,0
37528,-9.17E-08
37529,0.91546
37530,0.91518
37531,0
37532,0
37533,-4.95E-09
37534,0.00295073
37535,-0.00282585
37536,6.35E-09
37537,-5.10E-09
37538,0
37539,-0.00157426
37540,0.549438
37541,0.833292
37542,0
37543,1.89E-09
37544,0
37545,-4.19E-08
37546,0.00172292
37547,1
37548,-0.0168253
37549,-2.52E-09
37550,0.163056
37551,-2.42E-10
37552,0
37553,1.11E-05
37554,0
37555,-2.64E-08
37556,0
37557,0.586616
37558,-4.89E-09
37559,0
37560,5.55E-09
37561,-0.00821424
37562,0
37563,8.44E-09
37564,3.63E-07
37565,0
37566,-0.000188964
37567,0
37568,1.02E-11
37569,0
37570,0
37571,0.00870241
37572,0
37573,0
37574,0.878519
37575,0
37576,-3.32E-07
37577,0.999995
37578,0
37579,0
37580,0
37581,0.000197757
37582,0.000197757
37583,0.000197757
37584,0
37585,-0.000248511
37586,-2.93E-09
37587,0
37588,5.98E-09
37589,0.00243921
37590,0.0129125
37591,-2.30E-09
37592,0
37593,-3.71E-12
37594,0
37595,0.866389
37596,0.959565
37597,-2.64E-12
37598,0
37599,5.37E-09
37600,0
37601,0.580041
37602,0.0438903
37603,-0.0316107
37604,0.214073
37605,-4.61E-09
37606,0
37607,0.99721
37608,0
37609,6.59E-05
37610,6.59E-05
37611,6.59E-05
37612,0
37613,-2.35E-10
37614,-1.07E-05
37615,0
37616,0.00413267
37617,0.0416162
37618,-4.25E-09
37619,0
37620,4.24E-09
37621,7.11E-10
37622,0
37623,0
37624,0.000207785
37625,-9.26E-05
37626,-0.00529201
37627,0.0129044
37628,6.65E-09
37629,0
37630,-1.22E-08
37631,-4.76E-09
37632,7.65E-09
37633,1.68E-09
37634,0.0247392
37635,0
37636,0.0128262
37637,-0.00279789
37638,0.734779
37639,-0.077922
37640,0.197749
37641,0
37642,-4.77E-09
37643,-3.77E-09
37644,1
37645,1
37646,3.12E-06
37647,0
37648,-0.00331479
37649,0
37650,1.80E-06
37651,1
37652,0
37653,3.05E-05
37654,0.00784997
37655,5.36E-09
37656,-1.06E-08
37657,-2.42E-10
37658,0
37659,0.790411
37660,0.992781
37661,0.733672
37662,0.0300713
37663,-1.44E-07
37664,-4.21E-09
37665,0
37666,0
37667,0.223617
37668,0.000327308
37669,0.000251032
37670,0
37671,0
37672,0
37673,0
37674,-1.02E-11
37675,0
37676,0.019364
37677,-0.0563413
37678,-0.0563413
37679,0
37680,0.599272
37681,-0.00233319
37682,0.0199689
37683,-0.00401163
37684,-4.25E-09
37685,0.00767145
37686,-8.47E-09
37687,0.0136584
37688,0.017531
37689,0
37690,4.66E-09
37691,-4.12E-09
37692,0.0204244
37693,0.0107656
37694,-0.151429
37695,0.0991267
37696,-2.08E-09
37697,7.50E-10
37698,-0.000105759
37699,-0.000105759
37700,0.0175934
37701,0
37702,1
37703,1
37704,0.998103
37705,1
37706,-3.32E-09
37707,-7.91E-09
37708,0.000296796
37709,0.750294
37710,0
37711,0
37712,-0.0128801
37713,-5.10E-09
37714,0
37715,0.078591
37716,0
37717,9.38E-08
37718,-0.0511043
37719,2.26E-09
37720,0
37721,0.170114
37722,-2.47E-09
37723,0.118413
37724,0.070118
37725,0.0706127
37726,0.118413
37727,8.78E-05
37728,1
37729,-0.0506971
37730,-0.109333
37731,0
37732,5.22E-09
37733,2.34E-09
37734,-5.10E-09
37735,4.10E-09
37736,0
37737,-8.34E-08
37738,0.245143
37739,0
37740,3.14E-05
37741,0.000103768
37742,0.814165
37743,0.719557
37744,0.0655599
37745,0.107988
37746,0
37747,0
37748,-3.68E-09
37749,1.83E-10
37750,-0.0490454
37751,0.999998
37752,0
37753,1
37754,0
37755,0
37756,0
37757,-1.27E-07
37758,-6.53E-05
37759,0
37760,1
37761,-1.53E-08
37762,-7.01E-10
37763,-4.63E-09
37764,-6.09E-09
37765,-4.06E-08
37766,0.843631
37767,0.999985
37768,0
37769,0
37770,0.00354943
37771,4.91E-09
37772,6.65E-09
37773,1.12E-09
37774,1
37775,0
37776,-4.62E-09
37777,0
37778,-2.47E-05
37779,-5.55E-06
37780,0.0225943
37781,0
37782,0.00769534
37783,0
37784,0
37785,0
37786,7.91E-09
37787,0
37788,0
37789,0.000623164
37790,-0.00679961
37791,0.000623164
37792,0
37793,1.44E-08
37794,6.56E-09
37795,-0.0579708
37796,-0.130313
37797,0
37798,0.608369
37799,0
37800,1
37801,1
37802,0.999881
37803,0
37804,2.59E-09
37805,0
37806,0
37807,0
37808,0
37809,0
37810,0
37811,0
37812,-0.0262062
37813,-0.000181882
37814,-0.000181882
37815,-2.34E-05
37816,-9.92E-10
37817,0.123075
37818,-1.03E-09
37819,2.48E-09
37820,-1.06E-08
37821,0
37822,0
37823,0.990045
37824,5.57E-09
37825,-0.0215412
37826,1
37827,0.999791
37828,-0.0215412
37829,-0.0215412
37830,-3.68E-09
37831,1.79E-09
37832,0
37833,-0.00109312
37834,-4.76E-09
37835,0.999689
37836,-0.0750826
37837,0
37838,9.53E-09
37839,0
37840,2.50E-09
37841,0
37842,1.27E-09
37843,0
37844,0
37845,0
37846,0
37847,2.91E-11
37848,-0.0181175
37849,1
37850,1
37851,1
37852,0
37853,0
37854,0.915811
37855,0.0336984
37856,0.115159
37857,-0.000105177
37858,4.86E-05
37859,0.796839
37860,-0.000579478
37861,-2.35E-10
37862,-8.47E-09
37863,0.874126
37864,0.00128568
37865,0
37866,-0.0244077
37867,0
37868,-4.57E-09
37869,-0.00136968
37870,0
37871,-1.75E-07
37872,0
37873,0.0308524
37874,-0.000554839
37875,0
37876,0
37877,-0.00444445
37878,2.24E-09
37879,0
37880,-0.000516862
37881,-0.000516862
37882,-0.00302891
37883,0.289508
37884,-8.66E-08
37885,0
37886,0
37887,0.999816
37888,0
37889,-4.74E-11
37890,0
37891,0.00579592
37892,0
37893,0
37894,0
37895,-0.0189456
37896,0.017812
37897,0
37898,-0.0796288
37899,-1.01E-05
37900,-0.000890297
37901,0
37902,0
37903,-6.24E-05
37904,4.89E-06
37905,-0.0116004
37906,1
37907,0
37908,6.16E-08
37909,-2.47E-05
37910,-2.91E-09
37911,-4.77E-09
37912,7.39E-09
37913,-2.06E-08
37914,0
37915,4.51E-09
37916,2.24E-09
37917,1.15E-09
37918,0
37919,0
37920,0
37921,-1.98E-05
37922,2.64E-05
37923,5.19E-10
37924,-3.02E-09
37925,-3.68E-09
37926,0.000244755
37927,0.00016911
37928,-6.17E-08
37929,-0.000188964
37930,0.0191538
37931,0.0191538
37932,0.0299082
37933,0
37934,7.50E-12
37935,0.0129359
37936,1
37937,1
37938,0.00323566
37939,0.00323566
37940,8.76E-09
37941,0
37942,-7.28E-09
37943,-0.144958
37944,0
37945,-0.00417558
37946,0.92471
37947,-0.0583199
37948,0
37949,-2.47E-05
37950,-2.47E-05
37951,0.0447079
37952,0
37953,-0.142743
37954,0
37955,0
37956,-1.19E-05
37957,0
37958,-1.22E-08
37959,0.000705082
37960,0.000705082
37961,1
37962,0.726076
37963,-0.0180817
37964,4.32E-05
37965,0
37966,-1.06E-08
37967,0
37968,0.0186527
37969,0
37970,0.999999
37971,0
37972,0
37973,0.00259046
37974,0
37975,-9.96E-10
37976,0
37977,1
37978,-0.0909269
37979,-5.70E-08
37980,1
37981,0
37982,0.000984893
37983,0
37984,0.0142093
37985,0.00519612
37986,0
37987,0.0147442
37988,0.0211983
37989,-0.0451577
37990,0.0147442
37991,-2.14E-08
37992,4.91E-09
37993,-0.00345496
37994,0
37995,-5.51E-09
37996,0
37997,7.81E-14
37998,-0.0253089
37999,-0.0250075
38000,-1.26E-07
38001,-5.75E-12
38002,8.19E-08
38003,9.21E-09
38004,-5.32E-09
38005,-8.62E-08
38006,-4.77E-09
38007,-4.77E-09
38008,-2.52E-09
38009,0
38010,-1.39E-07
38011,1
38012,-0.0749693
38013,0
38014,0
38015,0.656657
38016,0.96467
38017,0
38018,0
38019,1
38020,0
38021,3.65E-09
38022,0.00179397
38023,0.00522057
38024,0
38025,0
38026,-0.00021058
38027,0.905057
38028,-0.158038
38029,0
38030,0
38031,-0.106027
38032,5.72E-09
38033,-5.70E-09
38034,1.58E-05
38035,-1.46E-09
38036,0.0193587
38037,5.56E-09
38038,0.999999
38039,8.21E-05
38040,3.32E-05
38041,-9.64E-10
38042,-0.0161325
38043,-0.0884768
38044,0
38045,-1.39E-05
38046,-0.000101614
38047,0.0131092
38048,1.18E-11
38049,0
38050,0
38051,0
38052,-0.00472501
38053,0
38054,0
38055,-0.00649633
38056,0
38057,-1.52E-07
38058,0
38059,0
38060,-0.00615331
38061,0.92969
38062,-0.00896854
38063,0.001493
38064,0
38065,-1.47E-09
38066,0
38067,0
38068,0.0638178
38069,0
38070,1
38071,0
38072,0
38073,-0.0383945
38074,0.899234
38075,0.899234
38076,9.72E-08
38077,2.77E-09
38078,0
38079,0.00313496
38080,0.000799402
38081,1.51E-09
38082,0.698458
38083,0.999809
38084,0
38085,-4.36E-08
38086,-3.64E-10
38087,1
38088,0.0349755
38089,-0.000901606
38090,3.41E-09
38091,0.999995
38092,0
38093,7.62E-09
38094,0
38095,2.34E-09
38096,-0.0073473
38097,0.0427293
38098,0
38099,0
38100,0.0150791
38101,0
38102,1.78E-05
38103,0.999993
38104,0.0306948
38105,0.0306948
38106,7.39E-09
38107,0.101765
38108,0
38109,0.790411
38110,-2.49E-08
38111,-3.22E-06
38112,1
38113,1
38114,0
38115,-5.48E-10
38116,0
38117,0
38118,0
38119,0.999777
38120,0.911934
38121,-6.85E-05
38122,0
38123,-0.0712989
38124,-1.66E-10
38125,0
38126,-8.72E-09
38127,-2.18E-08
38128,-5.73E-09
38129,0
38130,2.24E-09
38131,0
38132,0.0272002
38133,0
38134,0
38135,-7.10E-08
38136,-1.05E-05
38137,-2.01E-05
38138,-2.01E-05
38139,-8.56E-10
38140,0
38141,0.0615147
38142,0.0407615
38143,0.0673494
38144,6.84E-05
38145,0.0139263
38146,0.0325872
38147,0
38148,-4.06E-08
38149,0
38150,0.826524
38151,0.0427322
38152,2.34E-09
38153,-5.10E-09
38154,0
38155,0.99994
38156,-1.71E-08
38157,-9.50E-08
38158,0.998854
38159,0
38160,0
38161,-0.0283554
38162,0
38163,0.999995
38164,0
38165,0
38166,0.000894962
38167,0
38168,0.0159581
38169,0
38170,0
38171,0.0207148
38172,-0.0143189
38173,0.00892626
38174,0
38175,3.70E-10
38176,0.000154386
38177,-0.286765
38178,0
38179,0
38180,1
38181,0
38182,0.999861
38183,-5.67E-05
38184,-3.33E-05
38185,-7.28E-09
38186,0.142619
38187,0.0017661
38188,0.000314335
38189,0.312453
38190,-8.28E-05
38191,5.21E-05
38192,2.45E-05
38193,0
38194,-8.37E-05
38195,-0.0029755
38196,0
38197,0.114118
38198,-1.09E-10
38199,0.785183
38200,-0.00444445
38201,0
38202,0.0842059
38203,1.85E-08
38204,0.0925759
38205,-9.00E-09
38206,3.17E-08
38207,-6.14E-10
38208,0
38209,0.141136
38210,1
38211,0
38212,0
38213,-0.0221041
38214,-0.000486912
38215,1.82E-09
38216,0
38217,0
38218,0.0601757
38219,1.22E-11
38220,1.17E-11
38221,0.999913
38222,0
38223,1
38224,2.73E-08
38225,-3.37E-09
38226,8.76E-09
38227,2.34E-09
38228,-4.76E-09
38229,0
38230,0
38231,1
38232,6.56E-09
38233,0
38234,0.00320907
38235,2.34E-09
38236,8.32E-11
38237,0
38238,0.000519298
38239,0
38240,0
38241,-0.000858711
38242,0
38243,-3.00E-08
38244,0
38245,-0.00208529
38246,-0.000678044
38247,-5.10E-09
38248,2.39E-08
38249,-3.43E-09
38250,0
38251,1
38252,0
38253,0.000197757
38254,0.00277302
38255,0
38256,-0.00398998
38257,0.0100806
38258,0
38259,0.00775872
38260,2.44E-09
38261,-0.00419151
38262,0.0054013
38263,0.000207233
38264,0.0195246
38265,0.091096
38266,-0.00251528
38267,0
38268,-1.34E-08
38269,0
38270,0
38271,0
38272,0.000110273
38273,0.00212166
38274,-0.0134216
38275,-0.013322
38276,-0.0134216
38277,-0.0639928
38278,-5.52E-09
38279,-0.0173829
38280,0.66231
38281,0
38282,0
38283,0
38284,0
38285,1.55E-09
38286,-2.47E-11
38287,1.55E-09
38288,-0.388997
38289,-0.00465497
38290,-0.055535
38291,0.218037
38292,-0.0841035
38293,0
38294,-0.00849581
38295,0
38296,0
38297,0.929844
38298,0
38299,1
38300,0.000245254
38301,-0.0132641
38302,-0.011829
38303,0.645871
38304,-0.0090891
38305,0.000363758
38306,0
38307,0
38308,-0.000406918
38309,0
38310,-8.34E-08
38311,0
38312,-0.00223017
38313,0
38314,1
38315,1
38316,-1.27E-09
38317,0
38318,-0.0268807
38319,5.48E-10
38320,0
38321,0.072034
38322,-0.0841549
38323,-0.0342231
38324,-0.0477612
38325,0
38326,0
38327,0
38328,-9.38E-08
38329,0
38330,2.63E-07
38331,0
38332,0.340077
38333,0
38334,0
38335,-0.032759
38336,0
38337,0.0018212
38338,0.998151
38339,9.50E-08
38340,2.10E-05
38341,-1.10E-07
38342,-8.37E-05
38343,-8.37E-05
38344,0
38345,-0.0684907
38346,4.77E-10
38347,0
38348,-1.45E-09
38349,0
38350,0.0011733
38351,0
38352,-0.00294119
38353,0.0354748
38354,0
38355,0
38356,1
38357,0.999426
38358,0.00797019
38359,0
38360,-2.31E-09
38361,-1.28E-07
38362,0
38363,-3.11E-09
38364,-0.00753225
38365,-1.56E-08
38366,-1.56E-08
38367,4.45E-09
38368,0
38369,2.34E-09
38370,0
38371,-4.95E-09
38372,0
38373,-0.000115459
38374,0
38375,-8.37E-05
38376,-1.08E-08
38377,-2.93E-09
38378,0
38379,0.0425993
38380,1
38381,-0.000483361
38382,0
38383,0.999995
38384,0.0105682
38385,0
38386,0
38387,1.05E-07
38388,1.52E-10
38389,0.0786238
38390,0
38391,-2.42E-09
38392,0
38393,-1.06E-08
38394,3.63E-06
38395,4.11E-09
38396,1
38397,-2.72E-05
38398,-6.04E-09
38399,0
38400,-2.27E-10
38401,0.0146144
38402,0
38403,-0.00399798
38404,-0.00051066
38405,-2.09E-09
38406,7.65E-09
38407,-1.17E-08
38408,1.27E-09
38409,-1.71E-08
38410,-2.05E-10
38411,1.13E-06
38412,0
38413,0
38414,-3.91E-09
38415,-4.95E-09
38416,0.00237835
38417,0.0227007
38418,-0.0802281
38419,0
38420,-9.05E-08
38421,6.86E-10
38422,1.78E-09
38423,-1.32E-07
38424,-2.42E-10
38425,2.68E-05
38426,0.00269682
38427,3.63E-06
38428,-5.73E-09
38429,0.0922344
38430,0
38431,1
38432,0
38433,-0.0452051
38434,0.00381468
38435,0.873625
38436,0.0122751
38437,-0.00356394
38438,8.73E-05
38439,-0.124136
38440,0.0565499
38441,0
38442,0
38443,0
38444,0.0405122
38445,-0.0284795
38446,-1.06E-08
38447,1
38448,-0.0419653
38449,-4.17E-07
38450,0.0423096
38451,0.0423096
38452,-3.68E-09
38453,-4.94E-10
38454,-1.44E-07
38455,-9.12E-09
38456,-0.000347168
38457,0
38458,0
38459,-1.09E-10
38460,-1.19E-09
38461,-4.63E-09
38462,0
38463,-3.93E-08
38464,-0.0288027
38465,-0.0276725
38466,0
38467,0
38468,-3.08E-09
38469,3.53E-09
38470,0.0124785
38471,0
38472,0
38473,0
38474,-3.09E-05
38475,-4.21E-09
38476,0
38477,-0.00226948
38478,0
38479,0
38480,1
38481,1
38482,5.01E-10
38483,-3.43E-07
38484,0.0511309
38485,0
38486,0.112035
38487,0.8475
38488,3.17E-05
38489,3.07E-05
38490,0
38491,0.999997
38492,0.00726188
38493,-7.96E-09
38494,0
38495,0
38496,-1.44E-07
38497,6.81E-05
38498,0
38499,-2.69E-09
38500,0.165788
38501,-0.0207515
38502,-6.68E-05
38503,0
38504,1.83E-11
38505,2.74E-09
38506,0
38507,0.986456
38508,-3.63E-05
38509,1.01E-08
38510,0
38511,-0.075453
38512,-0.00412659
38513,-0.00412659
38514,1.38E-09
38515,-1.06E-08
38516,-0.00026647
38517,0
38518,1.80E-07
38519,-3.22E-09
38520,0
38521,0.0385143
38522,-0.0453488
38523,0
38524,0
38525,-7.00E-10
38526,0
38527,0
38528,1.87E-05
38529,1
38530,0
38531,1.27E-09
38532,-3.90E-08
38533,0.050683
38534,-1.06E-08
38535,0.000131762
38536,0.995589
38537,0.0526923
38538,3.71E-09
38539,0.0917231
38540,1
38541,-3.68E-09
38542,0.000250768
38543,0.000250678
38544,-1.33E-08
38545,-9.25E-09
38546,1
38547,0
38548,-2.16E-09
38549,-1.47E-09
38550,-6.48E-10
38551,0
38552,2.26E-06
38553,3.28E-10
38554,1.01E-09
38555,0
38556,0
38557,7.35E-09
38558,-1.22E-07
38559,9.39E-09
38560,7.44E-10
38561,0.999995
38562,0
38563,0
38564,0
38565,-0.0229002
38566,-0.067245
38567,8.84E-10
38568,0
38569,0.260839
38570,-7.84E-09
38571,0.000732131
38572,1.95E-07
38573,0
38574,1
38575,-0.0389325
38576,0
38577,-0.0227993
38578,0
38579,-3.15E-09
38580,0.000369865
38581,0.00882414
38582,0.000369865
38583,9.87E-09
38584,3.05E-09
38585,1.11E-08
38586,-1.10E-08
38587,0
38588,-8.47E-09
38589,0
38590,0.000356673
38591,0
38592,1.86E-09
38593,0
38594,-0.000216555
38595,1.67E-07
38596,0
38597,0
38598,0.00864195
38599,-3.71E-09
38600,0
38601,-9.38E-08
38602,0
38603,-0.000499803
38604,-2.46E-11
38605,-6.30E-12
38606,-2.57E-09
38607,0
38608,0
38609,1
38610,-0.0712799
38611,2.56E-07
38612,6.21E-13
38613,-2.21E-10
38614,-5.38E-10
38615,-4.33E-05
38616,0.591813
38617,-1.79E-09
38618,5.28E-10
38619,0
38620,0
38621,3.82E-10
38622,2.72E-10
38623,5.01E-10
38624,0
38625,0
38626,-5.38E-10
38627,3.45E-10
38628,0
38629,0
38630,-1.70E-09
38631,-4.12E-08
38632,0.00354943
38633,0.0692273
38634,0.00706782
38635,4.31E-06
38636,0
38637,0.669927
38638,4.05E-09
38639,-0.000354007
38640,-0.000114654
38641,0.250273
38642,-0.0101331
38643,0
38644,0
38645,-3.38E-10
38646,0.126737
38647,-0.0112927
38648,0
38649,-7.23E-05
38650,0.0754843
38651,-0.0083206
38652,-0.0271516
38653,0.0173925
38654,0
38655,1
38656,0
38657,0.000379492
38658,-0.00055041
38659,0
38660,0
38661,0.0398939
38662,0
38663,0.020879
38664,0.0234934
38665,0
38666,0.000666926
38667,0.0127486
38668,8.75E-09
38669,0
38670,0.0130003
38671,0.0128426
38672,-0.0431628
38673,0.00674209
38674,0.796471
38675,0
38676,0
38677,0.141335
38678,0.999594
38679,-2.64E-12
38680,0.00720161
38681,-4.57E-09
38682,8.42E-10
38683,0
38684,2.30E-09
38685,0
38686,-5.68E-10
38687,0
38688,4.02E-09
38689,0
38690,0
38691,-1.24E-09
38692,9.50E-08
38693,0
38694,0
38695,0
38696,-7.10E-08
38697,0
38698,2.36E-10
38699,0
38700,1
38701,0.0184393
38702,0.0673494
38703,-6.17E-08
38704,6.47E-09
38705,-2.09E-08
38706,0
38707,0.0998139
38708,-0.000246675
38709,-6.42E-05
38710,0.690335
38711,0.690335
38712,0.690335
38713,0.999732
38714,0.000705082
38715,0.000705082
38716,0.000184057
38717,-4.38E-09
38718,1.83E-11
38719,0
38720,-0.00704745
38721,2.26E-09
38722,-5.16E-09
38723,-2.62E-09
38724,0
38725,-1.59E-09
38726,1
38727,0
38728,0.00403355
38729,0
38730,0
38731,2.21E-09
38732,-0.00128031
38733,-3.25E-09
38734,6.35E-09
38735,-0.0727265
38736,0.00533517
38737,1
38738,0
38739,1
38740,0.0205678
38741,-8.25E-10
38742,0
38743,0.0116095
38744,1
38745,0
38746,0.00232853
38747,0.0827304
38748,0.207997
38749,-0.00345496
38750,0.0126331
38751,-1.22E-07
38752,-1.44E-07
38753,1
38754,-0.0542292
38755,-4.76E-09
38756,0
38757,0
38758,-7.00E-10
38759,0
38760,2.74E-09
38761,7.06E-05
38762,0
38763,1.78E-05
38764,0
38765,-0.0215944
38766,0
38767,0.0611703
38768,0
38769,0
38770,0
38771,0.790411
38772,0
38773,0.999991
38774,1
38775,0
38776,-0.00649633
38777,-0.000131637
38778,0
38779,0
38780,0
38781,0.107141
38782,0.10696
38783,0.107141
38784,0.190455
38785,0
38786,-2.62E-09
38787,0.316471
38788,0.117839
38789,-0.0788064
38790,0.0600225
38791,-4.77E-09
38792,2.68E-09
38793,1.18E-11
38794,-2.49E-07
38795,-0.00116161
38796,-0.00133417
38797,0
38798,0
38799,0
38800,1.12E-09
38801,0
38802,0
38803,-4.76E-09
38804,-6.78E-08
38805,0
38806,-0.006186
38807,-0.00347661
38808,0
38809,7.35E-09
38810,-0.000300644
38811,2.30E-06
38812,-5.23E-08
38813,0.0385143
38814,0
38815,-4.77E-09
38816,-1.58E-09
38817,-5.10E-09
38818,0.0833842
38819,3.65E-09
38820,-0.000221378
38821,3.50E-06
38822,0
38823,-6.13E-05
38824,0.00242831
38825,0.00266347
38826,-0.000471455
38827,-1.85E-09
38828,-0.000208133
38829,-0.0187984
38830,0
38831,8.94E-10
38832,0.599272
38833,0
38834,-4.40E-09
38835,-0.00483651
38836,-0.00491541
38837,-0.00522666
38838,0
38839,0.00388835
38840,0
38841,0
38842,0
38843,-0.000303771
38844,2.19E-09
38845,-2.44E-07
38846,-2.93E-09
38847,0.159916
38848,0
38849,-5.51E-09
38850,0
38851,0.00155972
38852,0.0348667
38853,0.0348667
38854,-0.00311032
38855,1
38856,0
38857,-0.036138
38858,5.52E-09
38859,1
38860,0
38861,0.000589212
38862,0.00835914
38863,0.00300197
38864,0.00838767
38865,0
38866,-2.47E-09
38867,0
38868,-3.38E-09
38869,-3.95E-09
38870,-1.57E-05
38871,-1.57E-05
38872,0.00355781
38873,0.0612448
38874,0
38875,0
38876,0
38877,-0.00754803
38878,6.21E-13
38879,-4.57E-09
38880,4.77E-09
38881,-3.53E-09
38882,0
38883,-0.00183521
38884,0
38885,2.10E-09
38886,0.999777
38887,1
38888,0
38889,-0.000847403
38890,0.780878
38891,-0.00412659
38892,-0.0016146
38893,0.000259474
38894,-1.64E-05
38895,0.000432703
38896,-0.0013223
38897,4.66E-09
38898,4.69E-08
38899,1.88E-09
38900,-2.27E-10
38901,0
38902,-2.77E-11
38903,-1.12E-07
38904,-0.0848782
38905,-4.77E-09
38906,-0.0250306
38907,1
38908,0
38909,0.0511145
38910,-0.00129704
38911,-0.00129704
38912,0
38913,-0.00129704
38914,5.46E-09
38915,0
38916,0.00211813
38917,0
38918,1
38919,-0.0726237
38920,0.891504
