search term,similarity to product description
27197,0.155565
27198,0.200144
27199,0.0663082
27200,0.0920846
27201,0.327793
27202,0.496713
27203,0.647566
27204,0.22053
27205,0.0646628
27206,0.000369892
27207,-0.0213405
27208,0.0903873
27209,0.0240264
27210,0.500094
27211,0.0
27212,0.413903
27213,0.214787
27214,0.0744286
27215,0.261341
27216,0.013044
27217,0.381196
27218,0.261662
27219,0.035218
27220,0.191766
27221,0.460655
27222,0.367667
27223,0.0
27224,0.0665703
27225,0.48101
27226,0.314273
27227,0.171356
27228,0.198498
27229,0.234406
27230,0.249125
27231,0.265707
27232,0.491826
27233,0.0108622
27234,0.156394
27235,0.13402
27236,0.00180958
27237,0.0275177
27238,0.38888
27239,0.393951
27240,0.102601
27241,0.228073
27242,0.325394
27243,0.0859267
27244,0.191665
27245,0.040644
27246,0.073872
27247,0.186579
27248,0.14645
27249,0.234936
27250,0.190436
27251,0.0644841
27252,0.184601
27253,0.221965
27254,0.173092
27255,0.500739
27256,0.242636
27257,0.107234
27258,0.0559568
27259,0.171144
27260,0.185301
27261,0.0102066
27262,0.256898
27263,0.181661
27264,0.285759
27265,0.311468
27266,0.211659
27267,-0.00602441
27268,0.276063
27269,0.247915
27270,0.342328
27271,0.0244786
27272,0.0267703
27273,0.182475
27274,0.198154
27275,-0.00538755
27276,0.266624
27277,0.378409
27278,-0.00310928
27279,0.368757
27280,0.393825
27281,0.368757
27282,0.610951
27283,0.379024
27284,0.374491
27285,0.485234
27286,0.507283
27287,0.180744
27288,0.193837
27289,0.385776
27290,0.413884
27291,0.353442
27292,0.472944
27293,0.390283
27294,0.53273
27295,0.151185
27296,0.103194
27297,0.497985
27298,0.0
27299,0.0203541
27300,0.202443
27301,0.117892
27302,0.589938
27303,0.397052
27304,0.1025
27305,0.37129
27306,0.389815
27307,0.0630113
27308,0.419138
27309,0.093141
27310,0.0829988
27311,0.0941452
27312,0.0
27313,0.269394
27314,0.0772274
27315,0.0469735
27316,0.599107
27317,0.098278
27318,0.116651
27319,0.0509303
27320,0.105695
27321,0.43588
27322,0.145065
27323,-0.00231751
27324,0.152958
27325,0.00929204
27326,0.182768
27327,0.164211
27328,0.305724
27329,0.333786
27330,0.0
27331,0.0802634
27332,0.267206
27333,0.329555
27334,0.490422
27335,0.268449
27336,-0.0113682
27337,0.361782
27338,0.224321
27339,0.659742
27340,0.054097
27341,0.244935
27342,0.0240815
27343,0.133415
27344,0.0648524
27345,0.304257
27346,0.613853
27347,0.055255
27348,0.156124
27349,0.00399292
27350,0.118232
27351,0.0874202
27352,0.650156
27353,0.353777
27354,0.0327866
27355,0.146113
27356,0.524615
27357,0.0614967
27358,0.088649
27359,0.146153
27360,0.166671
27361,0.243447
27362,0.345449
27363,0.174398
27364,0.239452
27365,0.22725
27366,0.000237938
27367,0.247344
27368,0.256454
27369,0.0
27370,0.168499
27371,0.0
27372,0.0
27373,0.0
27374,0.0129343
27375,0.224286
27376,0.292127
27377,0.303412
27378,0.0946677
27379,0.580292
27380,0.036087
27381,0.12505
27382,-0.0449829
27383,0.332525
27384,0.159779
27385,0.561222
27386,0.332151
27387,-0.0132739
27388,0.266354
27389,0.262438
27390,0.0276193
27391,0.146407
27392,0.203432
27393,0.292756
27394,0.0264673
27395,0.0299331
27396,0.0
27397,0.487114
27398,0.142076
27399,0.210876
27400,0.353036
27401,0.42111
27402,0.0564222
27403,0.0481696
27404,0.0364163
27405,0.536823
27406,0.0305215
27407,-0.0136667
27408,0.0749644
27409,0.199713
27410,0.269414
27411,0.0673855
27412,0.181492
27413,0.264473
27414,0.287015
27415,0.146184
27416,0.22432
27417,0.238677
27418,0.0748094
27419,0.344418
27420,0.224406
27421,0.0148814
27422,-0.0253882
27423,0.123609
27424,0.059832
27425,0.130107
27426,0.0863176
27427,0.225781
27428,0.0
27429,0.587884
27430,0.598202
27431,0.345675
27432,0.311598
27433,0.0161368
27434,0.270781
27435,0.506252
27436,0.335509
27437,0.253533
27438,0.289314
27439,0.163227
27440,0.251739
27441,0.0542337
27442,0.0448909
27443,0.10837
27444,0.221494
27445,0.0751524
27446,0.198496
27447,-0.0237256
27448,0.142863
27449,0.415185
27450,0.0447993
27451,0.192042
27452,0.502479
27453,0.075829
27454,0.179684
27455,0.0528203
27456,0.154389
27457,0.0761837
27458,0.0151708
27459,0.506242
27460,0.433902
27461,0.0633989
27462,0.661235
27463,0.372778
27464,0.16964
27465,0.0458111
27466,0.253153
27467,0.0
27468,0.00982019
27469,0.0812548
27470,0.314363
27471,-0.00964299
27472,0.303464
27473,0.156956
27474,0.0716096
27475,0.241009
27476,0.265953
27477,0.0586353
27478,0.208147
27479,0.0588298
27480,0.118178
27481,0.0815915
27482,0.381407
27483,0.427925
27484,0.161118
27485,0.00845768
27486,0.0458138
27487,0.0849193
27488,0.0
27489,0.251962
27490,0.0563246
27491,0.278866
27492,0.0883026
27493,0.377812
27494,0.1087
27495,0.487178
27496,0.0362691
27497,0.279063
27498,0.302935
27499,0.0
27500,0.068743
27501,0.298266
27502,0.670085
27503,0.371483
27504,0.189472
27505,0.113686
27506,0.28758
27507,0.0504798
27508,0.050186
27509,0.0798776
27510,0.38813
27511,0.251334
27512,0.148383
27513,0.0
27514,0.0
27515,0.0617204
27516,0.0
27517,0.314803
27518,0.455965
27519,0.381014
27520,-0.0249295
27521,0.184904
27522,0.274222
27523,0.540129
27524,0.101238
27525,0.159062
27526,0.0
27527,0.0493845
27528,0.101572
27529,0.18015
27530,0.023479
27531,-0.00872659
27532,0.0695051
27533,-0.0145308
27534,-0.0149858
27535,0.0604452
27536,0.55436
27537,0.551189
27538,0.0625986
27539,0.417946
27540,0.257254
27541,0.134528
27542,0.22556
27543,0.213777
27544,0.156309
27545,0.245641
27546,0.149289
27547,0.134859
27548,0.119252
27549,0.404143
27550,0.0330544
27551,0.365699
27552,0.101842
27553,0.125223
27554,0.094415
27555,0.155627
27556,0.270717
27557,0.0648344
27558,0.263412
27559,0.322604
27560,0.0380573
27561,0.0380573
27562,0.0845253
27563,0.343867
27564,-0.019652
27565,0.415675
27566,0.366815
27567,0.409348
27568,0.451525
27569,0.506625
27570,0.370763
27571,0.193544
27572,0.0713644
27573,0.277732
27574,0.368688
27575,0.205657
27576,0.145056
27577,0.42235
27578,0.238899
27579,0.250218
27580,0.162976
27581,0.147895
27582,0.388091
27583,0.0499862
27584,0.0
27585,0.155806
27586,0.166689
27587,-0.0145702
27588,0.0971807
27589,-0.00338361
27590,0.00855065
27591,0.390793
27592,0.210303
27593,0.209969
27594,0.296299
27595,0.203281
27596,0.178082
27597,0.0490463
27598,0.29458
27599,0.00435333
27600,0.199984
27601,0.163078
27602,0.10987
27603,0.310026
27604,0.289419
27605,0.309566
27606,0.175244
27607,0.0801429
27608,-0.0375731
27609,0.244366
27610,0.419498
27611,0.15812
27612,0.380021
27613,0.21729
27614,0.416768
27615,0.377893
27616,0.350522
27617,-0.00723205
27618,0.13542
27619,0.0679
27620,0.0144785
27621,0.176359
27622,0.685197
27623,0.17611
27624,0.790157
27625,-0.0695639
27626,0.0511064
27627,0.269696
27628,0.404513
27629,0.400896
27630,0.264329
27631,0.0533853
27632,0.161147
27633,0.323032
27634,0.146301
27635,0.276331
27636,0.444822
27637,0.279148
27638,0.216548
27639,0.206898
27640,0.152798
27641,0.207255
27642,0.164619
27643,0.0110858
27644,0.0232293
27645,-0.0052566
27646,0.152866
27647,0.107089
27648,0.436131
27649,0.314158
27650,0.165006
27651,0.501504
27652,0.0149572
27653,0.233853
27654,0.295443
27655,0.0
27656,0.0351382
27657,0.00960077
27658,0.712917
27659,0.720131
27660,0.0254254
27661,0.233173
27662,-0.0281461
27663,0.0407876
27664,0.159575
27665,0.099729
27666,0.370395
27667,0.0415681
27668,0.486304
27669,0.376872
27670,0.0368905
27671,0.394667
27672,0.481018
27673,0.102905
27674,0.505003
27675,0.231184
27676,0.257003
27677,0.573674
27678,0.430922
27679,0.550261
27680,0.231221
27681,0.264107
27682,0.286723
27683,0.186204
27684,0.0524221
27685,0.0249669
27686,0.471396
27687,0.410875
27688,0.316352
27689,0.292077
27690,0.398865
27691,0.2408
27692,0.191058
27693,0.194091
27694,0.0676118
27695,0.415512
27696,0.233957
27697,0.00899471
27698,0.283816
27699,0.217495
27700,0.170358
27701,0.000654475
27702,0.000238287
27703,0.213334
27704,0.293701
27705,0.68471
27706,0.191085
27707,0.416178
27708,0.565341
27709,0.31691
27710,0.365191
27711,0.120242
27712,0.111693
27713,0.395393
27714,0.190702
27715,0.0291487
27716,0.128507
27717,0.103894
27718,0.0580083
27719,0.207453
27720,0.0485145
27721,0.184796
27722,0.0988786
27723,0.547677
27724,0.0181934
27725,0.0224989
27726,0.190946
27727,0.352969
27728,0.36457
27729,0.277227
27730,0.256055
27731,0.331949
27732,0.710572
27733,0.484005
27734,0.404954
27735,0.205829
27736,0.283486
27737,0.196929
27738,0.45262
27739,0.341293
27740,0.0543324
27741,0.292774
27742,-0.00369224
27743,0.0348418
27744,0.44116
27745,0.204781
27746,0.0852136
27747,0.198071
27748,0.20493
27749,0.26789
27750,0.18931
27751,0.106671
27752,0.179237
27753,0.329886
27754,0.178735
27755,0.191817
27756,0.304595
27757,0.481337
27758,0.283906
27759,0.413284
27760,0.161685
27761,0.373079
27762,0.344258
27763,0.0774726
27764,0.068141
27765,0.680754
27766,0.223458
27767,0.226389
27768,0.0992503
27769,0.365876
27770,0.136794
27771,0.234609
27772,0.0270439
27773,0.187566
27774,0.247146
27775,0.28634
27776,0.311279
27777,-0.00854697
27778,0.220685
27779,0.226073
27780,0.136095
27781,0.330349
27782,0.0328179
27783,0.347617
27784,0.522206
27785,-0.0015382
27786,0.27637
27787,0.0933602
27788,0.0300349
27789,0.186152
27790,0.223191
27791,0.31389
27792,0.155622
27793,0.142407
27794,0.0656316
27795,0.0455581
27796,0.226967
27797,0.0890516
27798,0.557764
27799,0.171751
27800,0.451669
27801,0.191157
27802,0.0
27803,0.230476
27804,0.300502
27805,0.43853
27806,0.427079
27807,0.202921
27808,0.0254254
27809,0.233173
27810,0.047017
27811,0.272349
27812,0.547628
27813,0.0
27814,-0.00358986
27815,0.0241198
27816,0.0975291
27817,0.0191377
27818,0.103422
27819,0.0961342
27820,0.015674
27821,0.301261
27822,0.598798
27823,0.612389
27824,0.245286
27825,0.252767
27826,0.0536841
27827,0.419711
27828,0.0557519
27829,0.24768
27830,0.339677
27831,0.320971
27832,0.241399
27833,0.041316
27834,0.0690355
27835,-0.0160967
27836,0.408775
27837,0.217696
27838,0.46555
27839,0.399801
27840,0.27802
27841,0.146082
27842,0.178724
27843,0.0608796
27844,0.134069
27845,0.335085
27846,0.46264
27847,0.156463
27848,-0.0154642
27849,0.238606
27850,0.025088
27851,0.078698
27852,0.0784441
27853,0.169026
27854,0.129314
27855,0.368715
27856,0.681975
27857,0.118358
27858,0.120986
27859,0.465482
27860,0.0215144
27861,0.334807
27862,-0.0264162
27863,-0.0448528
27864,0.0930789
27865,0.365315
27866,0.0154474
27867,0.181389
27868,0.0830565
27869,0.408909
27870,0.586286
27871,0.0710673
27872,-0.000102304
27873,0.172649
27874,0.474953
27875,0.0152946
27876,0.228437
27877,0.0971876
27878,0.18519
27879,0.466386
27880,0.222043
27881,0.369287
27882,0.448295
27883,0.0372689
27884,0.13025
27885,0.0289448
27886,0.152147
27887,0.255442
27888,-0.00626539
27889,0.0180538
27890,0.0803393
27891,0.000519274
27892,0.0053953
27893,0.120553
27894,0.307639
27895,0.473732
27896,-0.0582598
27897,0.0881863
27898,0.0630828
27899,0.135159
27900,0.316501
27901,0.391244
27902,0.088961
27903,0.00815823
27904,0.0795479
27905,0.420482
27906,0.192385
27907,0.171667
27908,0.105322
27909,0.085767
27910,0.0472767
27911,0.0268352
27912,0.342242
27913,0.449279
27914,0.314523
27915,0.314767
27916,0.114481
27917,0.294386
27918,0.095371
27919,0.163532
27920,0.363021
27921,0.565386
27922,0.352885
27923,0.583213
27924,0.192431
27925,0.302696
27926,0.136714
27927,0.0207625
27928,0.127568
27929,0.0493215
27930,0.158697
27931,0.0111903
27932,0.0426297
27933,0.228892
27934,0.282994
27935,0.540066
27936,0.225939
27937,0.175872
27938,0.114191
27939,0.197975
27940,0.251565
27941,0.456603
27942,0.291715
27943,0.299565
27944,0.173997
27945,0.0271819
27946,0.304199
27947,0.292003
27948,0.0643292
27949,0.23898
27950,0.293403
27951,0.266931
27952,0.299184
27953,0.0373049
27954,0.440628
27955,0.2665
27956,0.040644
27957,0.195788
27958,0.304475
27959,0.500979
27960,0.456486
27961,0.542065
27962,0.113476
27963,0.255119
27964,0.195814
27965,0.0211279
27966,0.112485
27967,0.203616
27968,0.0565302
27969,0.200093
27970,0.162606
27971,0.0892101
27972,0.191283
27973,0.172317
27974,0.230675
27975,0.355487
27976,0.243243
27977,0.298757
27978,0.258043
27979,0.21547
27980,0.0156778
27981,0.125317
27982,0.111501
27983,0.293342
27984,0.142908
27985,0.421066
27986,0.089571
27987,0.100424
27988,0.41971
27989,0.295195
27990,0.222523
27991,0.337228
27992,0.331856
27993,0.0
27994,0.260055
27995,0.15731
27996,0.156413
27997,0.330828
27998,0.00605345
27999,0.197974
28000,0.493148
28001,0.0956553
28002,0.415512
28003,0.392378
28004,0.109406
28005,0.0247609
28006,0.592372
28007,0.236912
28008,0.0297978
28009,0.322676
28010,0.322519
28011,0.489913
28012,0.20437
28013,0.466933
28014,0.459651
28015,0.12051
28016,0.105294
28017,0.0
28018,0.18258
28019,0.121281
28020,-0.0230138
28021,0.130709
28022,0.557898
28023,0.557207
28024,0.267465
28025,0.333417
28026,0.00379122
28027,0.169286
28028,0.076633
28029,0.0398778
28030,0.30058
28031,0.120044
28032,0.138894
28033,0.11941
28034,0.189309
28035,0.282293
28036,0.381628
28037,0.158714
28038,0.0952967
28039,0.039198
28040,0.164294
28041,0.690528
28042,0.240962
28043,0.0219568
28044,0.540293
28045,0.170215
28046,0.218239
28047,0.162117
28048,0.0401515
28049,0.335654
28050,0.0
28051,0.176151
28052,0.0414147
28053,0.318848
28054,0.127616
28055,0.272277
28056,0.148117
28057,0.0211395
28058,0.406273
28059,0.157936
28060,0.00203885
28061,0.0110072
28062,0.0388021
28063,0.0940563
28064,0.226756
28065,0.103235
28066,0.150092
28067,0.0549346
28068,-0.0195349
28069,0.282633
28070,0.238123
28071,0.246962
28072,0.461915
28073,0.524691
28074,0.0986327
28075,0.156748
28076,-0.00147947
28077,0.0514757
28078,0.043498
28079,0.0052074
28080,0.282051
28081,0.0219735
28082,0.196457
28083,0.409211
28084,0.0
28085,-0.00494171
28086,0.444654
28087,0.188847
28088,0.0988049
28089,0.0479422
28090,0.0558704
28091,0.136486
28092,0.0493246
28093,0.0273651
28094,0.254313
28095,0.344147
28096,0.0370414
28097,0.188394
28098,0.157955
28099,0.312788
28100,0.206399
28101,0.223005
28102,0.0389301
28103,0.369253
28104,0.347159
28105,0.0208447
28106,0.172161
28107,0.0
28108,0.59404
28109,0.456371
28110,0.435913
28111,0.0289913
28112,0.257179
28113,0.160366
28114,0.027875
28115,0.0315498
28116,0.418961
28117,0.396027
28118,0.20801
28119,0.437565
28120,0.11433
28121,0.400604
28122,0.236813
28123,0.489214
28124,0.0
28125,0.0479826
28126,0.292181
28127,0.298258
28128,0.137689
28129,0.0180174
28130,0.199896
28131,0.153224
28132,0.182706
28133,0.223223
28134,0.36096
28135,0.279205
28136,0.217084
28137,0.424879
28138,0.301957
28139,0.144897
28140,0.262049
28141,0.165905
28142,0.0327901
28143,0.151514
28144,0.0750029
28145,0.0
28146,0.0992296
28147,0.288301
28148,0.0684633
28149,0.20913
28150,0.11309
28151,0.22309
28152,0.238375
28153,0.344781
28154,0.0240942
28155,0.325426
28156,0.336989
28157,0.302122
28158,0.342447
28159,0.098679
28160,0.239715
28161,0.0987131
28162,0.474429
28163,-0.0064371
28164,0.013697
28165,0.0117448
28166,0.570758
28167,0.0290828
28168,0.0197301
28169,0.302123
28170,0.178241
28171,0.408595
28172,0.151352
28173,0.154184
28174,-0.058743
28175,0.0277014
28176,-0.00644442
28177,0.444204
28178,0.213615
28179,0.0225538
28180,-0.000202628
28181,0.322334
28182,0.0937947
28183,0.0123679
28184,0.219621
28185,0.184082
28186,0.108119
28187,0.0385331
28188,0.245404
28189,0.475823
28190,0.433751
28191,0.0429782
28192,0.251185
28193,0.12347
28194,0.0671142
28195,0.342255
28196,0.232638
28197,0.0239199
28198,0.343255
28199,0.194536
28200,0.0671838
28201,0.268341
28202,0.263646
28203,0.106956
28204,0.29462
28205,0.380871
28206,0.528332
28207,0.502163
28208,0.0253033
28209,0.0124688
28210,0.222802
28211,0.116529
28212,0.199579
28213,0.0258165
28214,0.166025
28215,0.0524087
28216,0.150658
28217,0.167494
28218,0.00420246
28219,0.0662369
28220,0.0942686
28221,0.531287
28222,0.534536
28223,0.535765
28224,0.202934
28225,0.062801
28226,0.0806132
28227,0.303162
28228,0.153339
28229,0.165224
28230,0.160329
28231,0.041657
28232,0.291853
28233,0.19818
28234,0.314245
28235,0.236334
28236,0.225962
28237,0.288606
28238,0.269034
28239,0.253495
28240,0.0227006
28241,0.404355
28242,0.0820039
28243,0.0501688
28244,0.0145764
28245,0.264717
28246,0.341013
28247,0.237653
28248,0.338066
28249,0.245053
28250,0.597618
28251,0.316306
28252,0.280524
28253,0.0596803
28254,0.134266
28255,0.400712
28256,0.576522
28257,0.0245196
28258,0.0877416
28259,0.205454
28260,0.281858
28261,0.480698
28262,0.552034
28263,0.33522
28264,0.526999
28265,0.00400331
28266,0.0381579
28267,0.159868
28268,0.421825
28269,0.428875
28270,0.119089
28271,0.309086
28272,0.344139
28273,0.269442
28274,0.344776
28275,0.207721
28276,0.0
28277,0.200521
28278,0.0217787
28279,0.240148
28280,0.24193
28281,0.211669
28282,0.483814
28283,0.670323
28284,0.193902
28285,0.276794
28286,0.00949766
28287,0.211387
28288,0.304595
28289,0.428518
28290,0.10124
28291,0.607444
28292,0.250995
28293,0.286773
28294,0.416352
28295,0.0117515
28296,0.53011
28297,0.261541
28298,0.283243
28299,0.112672
28300,0.0726957
28301,0.494714
28302,0.0733902
28303,0.461049
28304,0.406805
28305,0.42694
28306,0.0457525
28307,0.285026
28308,0.304003
28309,0.297795
28310,0.360611
28311,0.621786
28312,0.0955195
28313,0.0691883
28314,0.107033
28315,0.0903081
28316,0.519982
28317,0.446803
28318,0.0979902
28319,0.187401
28320,0.116213
28321,0.025483
28322,0.221386
28323,0.486575
28324,0.104539
28325,0.131229
28326,0.172098
28327,0.383223
28328,0.12675
28329,0.17358
28330,0.204796
28331,0.266894
28332,0.102533
28333,0.490383
28334,0.145177
28335,0.300547
28336,0.0659588
28337,0.130267
28338,0.618414
28339,0.166975
28340,0.190248
28341,0.00362254
28342,-0.00869796
28343,0.164785
28344,0.462347
28345,0.0760662
28346,0.299917
28347,0.444756
28348,0.18134
28349,0.0773389
28350,0.303197
28351,0.503797
28352,0.121113
28353,0.054884
28354,0.108394
28355,0.22189
28356,0.0841486
28357,0.461698
28358,0.403776
28359,0.0702834
28360,0.0800717
28361,0.419414
28362,0.0
28363,0.525053
28364,0.0391121
28365,0.0
28366,0.0354279
28367,0.539331
28368,0.028122
28369,0.352055
28370,0.2729
28371,0.127812
28372,0.424738
28373,0.175373
28374,-0.0623621
28375,0.310977
28376,0.295255
28377,0.0632032
28378,0.222398
28379,0.096704
28380,0.117375
28381,0.0897225
28382,0.575887
28383,0.0716743
28384,-0.028023
28385,0.303498
28386,0.0666396
28387,0.0522702
28388,0.313823
28389,0.110005
28390,0.614177
28391,0.156066
28392,0.311375
28393,0.198099
28394,0.284387
28395,0.303156
28396,0.627257
28397,0.627257
28398,0.486562
28399,0.208486
28400,0.300827
28401,0.209096
28402,0.156474
28403,0.0799419
28404,0.0614598
28405,0.224102
28406,0.137253
28407,0.191304
28408,0.107125
28409,0.0516522
28410,0.171813
28411,0.0510639
28412,0.174662
28413,0.394857
28414,0.381756
28415,0.22323
28416,-0.00121197
28417,0.253905
28418,0.544017
28419,0.0111726
28420,0.375712
28421,0.119615
28422,0.28799
28423,0.249878
28424,0.127087
28425,0.169607
28426,0.0610141
28427,-0.00108132
28428,0.18089
28429,0.0216414
28430,0.108625
28431,0.170996
28432,0.1023
28433,-0.00145931
28434,0.361419
28435,0.504355
28436,-0.0786418
28437,0.301406
28438,0.131171
28439,0.31037
28440,0.401941
28441,0.13105
28442,0.318117
28443,0.108716
28444,0.333052
28445,0.097246
28446,0.0752492
28447,0.122061
28448,0.200386
28449,0.170886
28450,0.164072
28451,0.497697
28452,0.222443
28453,0.215628
28454,0.245754
28455,0.221399
28456,0.146643
28457,0.815603
28458,0.693394
28459,0.184755
28460,0.0372286
28461,0.17405
28462,0.131399
28463,0.157038
28464,0.100013
28465,0.238515
28466,0.0253989
28467,0.325287
28468,0.523017
28469,0.0378854
28470,0.0305405
28471,0.400454
28472,0.36978
28473,0.454545
28474,0.0927733
28475,0.381951
28476,0.286163
28477,0.310247
28478,0.107263
28479,0.137559
28480,0.237877
28481,0.44955
28482,0.137486
28483,0.313262
28484,0.307149
28485,0.311131
28486,0.421836
28487,0.144606
28488,-0.0363811
28489,0.0647171
28490,0.353157
28491,-0.00764954
28492,0.0411617
28493,0.222228
28494,0.232559
28495,0.289419
28496,0.403065
28497,0.111301
28498,0.0477088
28499,0.690814
28500,0.059227
28501,0.0897817
28502,0.0356825
28503,0.584661
28504,0.217869
28505,0.281804
28506,0.0
28507,0.229815
28508,0.111304
28509,0.558039
28510,0.524169
28511,0.608973
28512,0.0365373
28513,0.181097
28514,0.451535
28515,0.110012
28516,0.176222
28517,0.386037
28518,0.322395
28519,0.218341
28520,0.119142
28521,0.0370307
28522,0.503218
28523,0.230913
28524,0.279524
28525,0.102439
28526,0.167111
28527,0.329324
28528,0.666271
28529,0.103307
28530,0.606595
28531,0.436339
28532,0.119113
28533,0.0177901
28534,0.279465
28535,0.26445
28536,0.187273
28537,0.0874696
28538,0.0
28539,0.523913
28540,0.00984462
28541,0.52591
28542,0.00750258
28543,0.0399456
28544,0.336887
28545,0.357128
28546,0.0574921
28547,0.244677
28548,0.0
28549,-0.0473094
28550,0.168255
28551,0.374909
28552,0.267784
28553,0.285784
28554,0.214087
28555,0.346461
28556,0.120238
28557,0.0844225
28558,0.0137801
28559,0.424312
28560,0.57701
28561,0.147608
28562,0.137786
28563,0.165656
28564,0.171295
28565,0.0226956
28566,0.0299537
28567,0.346324
28568,0.618372
28569,-0.0153245
28570,0.566661
28571,0.458697
28572,0.136314
28573,0.201432
28574,0.207676
28575,0.18261
28576,0.600339
28577,0.482115
28578,0.266715
28579,0.37206
28580,-0.0166535
28581,0.065698
28582,0.0854198
28583,0.318898
28584,0.279309
28585,0.115322
28586,0.370957
28587,0.0289238
28588,0.149895
28589,0.0415256
28590,0.33226
28591,0.0420825
28592,0.505191
28593,0.565454
28594,0.402266
28595,0.610819
28596,0.606584
28597,0.125836
28598,0.12417
28599,0.108255
28600,0.0959936
28601,0.465365
28602,0.582942
28603,0.362128
28604,0.203051
28605,0.109735
28606,0.311985
28607,0.176876
28608,0.345877
28609,0.101183
28610,0.213335
28611,0.431033
28612,0.500377
28613,0.42733
28614,0.183269
28615,0.0808487
28616,0.1835
28617,0.48385
28618,0.320052
28619,0.0411602
28620,0.0225661
28621,0.041357
28622,0.0480054
28623,0.052863
28624,0.582704
28625,0.0142274
28626,0.231907
28627,0.0551784
28628,0.30243
28629,0.240421
28630,0.214983
28631,0.639556
28632,0.350392
28633,0.190363
28634,0.22521
28635,0.502718
28636,0.534581
28637,0.418172
28638,-0.0312205
28639,0.152395
28640,0.0174387
28641,0.531463
28642,0.160426
28643,0.33061
28644,0.00626576
28645,0.324628
28646,0.0918557
28647,0.00785429
28648,0.524491
28649,0.266242
28650,0.34018
28651,0.304939
28652,0.209257
28653,0.0266978
28654,0.458856
28655,0.409484
28656,0.16799
28657,0.507396
28658,0.368671
28659,0.112704
28660,0.00092329
28661,0.193288
28662,0.333491
28663,0.315832
28664,0.184453
28665,0.538532
28666,0.0821106
28667,0.246686
28668,0.339621
28669,-0.00412509
28670,0.0151712
28671,0.0448162
28672,0.0565797
28673,0.190054
28674,0.118467
28675,0.0505085
28676,-0.0190556
28677,0.262389
28678,0.0108662
28679,0.0109671
28680,0.0981936
28681,0.100694
28682,0.621286
28683,0.21696
28684,0.15039
28685,0.2671
28686,0.28955
28687,0.201961
28688,0.127018
28689,0.399262
28690,0.405162
28691,0.224056
28692,0.342582
28693,0.371303
28694,0.127221
28695,0.299379
28696,0.0724487
28697,0.353926
28698,0.0733687
28699,0.0972462
28700,0.392475
28701,0.133529
28702,0.15391
28703,0.499051
28704,-0.00138528
28705,0.488269
28706,0.0673077
28707,0.123222
28708,0.136556
28709,0.120195
28710,0.208522
28711,0.407006
28712,0.252102
28713,0.0479425
28714,0.213751
28715,0.215232
28716,0.104371
28717,0.298811
28718,0.392598
28719,0.10617
28720,0.475509
28721,0.124687
28722,0.14261
28723,0.144717
28724,0.462772
28725,0.0
28726,0.0806024
28727,0.00659114
28728,0.0184602
28729,0.255221
28730,0.168996
28731,0.361044
28732,0.142409
28733,0.0256959
28734,0.0639093
28735,0.0448566
28736,0.0
28737,0.0819762
28738,0.0207416
28739,0.00138739
28740,0.00689433
28741,-0.0163611
28742,0.336978
28743,0.0120172
28744,0.183941
28745,0.0550089
28746,0.368502
28747,0.136013
28748,0.0975094
28749,0.153137
28750,0.0
28751,0.240215
28752,0.0915084
28753,0.105903
28754,0.0
28755,0.0
28756,0.0760103
28757,0.2126
28758,0.221324
28759,0.220881
28760,0.43224
28761,0.335445
28762,0.348628
28763,0.201925
28764,0.0410727
28765,0.530168
28766,0.0228686
28767,0.0997434
28768,0.119507
28769,0.27167
28770,0.534856
28771,0.464644
28772,0.320552
28773,0.525876
28774,0.146898
28775,0.0271178
28776,0.083553
28777,0.0316965
28778,0.762834
28779,0.139565
28780,0.072622
28781,0.49215
28782,0.376849
28783,0.148758
28784,0.38848
28785,0.239672
28786,0.384994
28787,0.405725
28788,0.373806
28789,0.424408
28790,0.18284
28791,0.0059305
28792,0.0402585
28793,0.549919
28794,0.128216
28795,0.198704
28796,0.168348
28797,0.171658
28798,0.315223
28799,0.129044
28800,0.358731
28801,0.0381858
28802,0.0411579
28803,0.0436292
28804,0.287051
28805,0.234321
28806,0.414713
28807,0.367744
28808,0.862002
28809,0.231154
28810,0.0880495
28811,0.0819016
28812,0.392993
28813,0.509227
28814,0.354823
28815,0.274039
28816,0.510844
28817,0.0
28818,0.207384
28819,0.12498
28820,0.263293
28821,0.333761
28822,0.31538
28823,0.0261653
28824,0.201946
28825,0.304993
28826,0.304993
28827,0.223701
28828,0.450804
28829,0.463813
28830,0.214843
28831,0.275365
28832,0.511338
28833,0.49993
28834,0.0722901
28835,0.0622469
28836,0.0363715
28837,0.0528812
28838,0.113081
28839,0.257822
28840,0.519764
28841,0.566245
28842,0.484993
28843,0.498023
28844,0.212077
28845,0.100838
28846,0.035984
28847,0.0791518
28848,0.405188
28849,0.612141
28850,0.0572455
28851,0.63744
28852,0.271003
28853,0.0
28854,0.178502
28855,0.732725
28856,0.248995
28857,0.219897
28858,0.291702
28859,0.2274
28860,0.0324349
28861,0.329176
28862,0.012848
28863,0.0
28864,0.136635
28865,0.230856
28866,0.32519
28867,0.800195
28868,0.162063
28869,0.111048
28870,0.157701
28871,0.200328
28872,0.277654
28873,0.219392
28874,0.155393
28875,0.0400117
28876,0.503647
28877,0.145875
28878,0.104478
28879,0.206884
28880,-0.0464867
28881,0.13265
28882,0.196389
28883,0.57201
28884,0.565165
28885,0.584704
28886,0.41816
28887,0.666271
28888,0.119507
28889,0.0
28890,0.138898
28891,0.217716
