search term,similarity to product title
37327,0.695159
37328,0.401374
37329,0.102914
37330,0.105524
37331,0.137071
37332,0.999705
37333,0.375799
37334,0.58325
37335,0.31835
37336,0.379864
37337,0.502865
37338,0.765045
37339,0.418579
37340,0.216964
37341,0.147379
37342,0.210389
37343,0.727232
37344,0.0215019
37345,0.371747
37346,0.206149
37347,0.802785
37348,0.795839
37349,0.726841
37350,0.766094
37351,0.330684
37352,0.366618
37353,0.586051
37354,0.268187
37355,0
37356,0.460396
37357,0.151423
37358,0.461151
37359,0.694421
37360,0.494476
37361,0.01552
37362,-0.00491222
37363,0.0572395
37364,0.506231
37365,-0.00429059
37366,0.765839
37367,0.632541
37368,0.398191
37369,0.810185
37370,0.135318
37371,0.129878
37372,0.791659
37373,0.4485
37374,0.41077
37375,0.0782809
37376,0.219834
37377,-0.0250431
37378,0.616545
37379,0
37380,0.286507
37381,0.0900143
37382,0.751734
37383,0.580679
37384,0.768672
37385,0.387588
37386,0.66493
37387,0.494813
37388,0.648489
37389,0.0638899
37390,0.147658
37391,0.572582
37392,0
37393,0.644102
37394,0.625132
37395,-0.00404896
37396,0.25916
37397,0.126498
37398,0.657987
37399,0.398069
37400,0.606529
37401,0.427133
37402,0.39639
37403,0.356211
37404,0.359256
37405,0.346467
37406,0.318461
37407,0
37408,0.565162
37409,-0.00163715
37410,-0.113576
37411,0.0339735
37412,0.0365048
37413,0.0297676
37414,0.328965
37415,0.648807
37416,0.323018
37417,0.381105
37418,0.101481
37419,0.4974
37420,0.0130897
37421,0.107682
37422,0.340866
37423,0.471533
37424,0.366187
37425,0.831079
37426,0.425245
37427,0.352722
37428,0.694612
37429,0.0116739
37430,0.673811
37431,0.0477988
37432,0.299158
37433,0.419467
37434,0.28355
37435,0.429688
37436,0.326912
37437,0.0480558
37438,-0.00224612
37439,0.313369
37440,0.261051
37441,0.136301
37442,0.0552136
37443,0.493757
37444,0.732082
37445,0.991386
37446,0.417702
37447,0.237586
37448,-0.00950358
37449,0.486636
37450,0.296444
37451,0.615409
37452,0.235571
37453,0.58987
37454,0.331863
37455,0.628553
37456,0.300966
37457,0.0558287
37458,0.0810833
37459,0.20185
37460,0.224555
37461,0.0694581
37462,0.959333
37463,0.958789
37464,0.122616
37465,0.639045
37466,0.449183
37467,0.00364592
37468,0.146088
37469,0.140084
37470,0.0636416
37471,-0.121357
37472,0.780237
37473,0.408705
37474,0.401348
37475,0.0285634
37476,0.322144
37477,0.85139
37478,0.539303
37479,0.33308
37480,0.743437
37481,0.641457
37482,0.644118
37483,0.742585
37484,0.742585
37485,0.0861881
37486,0.375787
37487,0.14134
37488,0.119589
37489,0.129335
37490,0.287624
37491,0.329874
37492,0
37493,0.323871
37494,0.0952998
37495,0.699147
37496,0.230904
37497,0.179802
37498,0.000283923
37499,0.326303
37500,0.483277
37501,0.47906
37502,0.294135
37503,0.368198
37504,0.249351
37505,0.350219
37506,0.253559
37507,0.482792
37508,0.0502191
37509,0.198972
37510,0.340845
37511,0
37512,0.659826
37513,0.626475
37514,0.0157759
37515,0.517921
37516,0.00499667
37517,0.300796
37518,0.11489
37519,0.00514236
37520,0.0123266
37521,0.00453885
37522,-0.0139808
37523,0.22253
37524,0.694903
37525,0.999916
37526,-0.0183262
37527,0.209186
37528,0.691636
37529,0.572083
37530,0.613074
37531,-0.00121825
37532,0.324117
37533,0.499937
37534,0.252955
37535,-9.86E-05
37536,0.249882
37537,0.762506
37538,0.586917
37539,0.488434
37540,0.538756
37541,0.42553
37542,0.757619
37543,0.311436
37544,0.568101
37545,0.537099
37546,0.35403
37547,0.38695
37548,0.123841
37549,0.729969
37550,0.0461444
37551,0.4911
37552,0
37553,0.304199
37554,0.384904
37555,0.718968
37556,0
37557,0.0266708
37558,0.611345
37559,0.258536
37560,0.181051
37561,0.396052
37562,0.0370706
37563,0.604809
37564,0.419821
37565,0
37566,0.119167
37567,0.41605
37568,0.529658
37569,0.187134
37570,0.576569
37571,0.389389
37572,0.404218
37573,0.012086
37574,0.625302
37575,0.112237
37576,0.125577
37577,0.702089
37578,0.477168
37579,0.051712
37580,0
37581,0.562829
37582,0.573251
37583,0.563691
37584,0.0916391
37585,0.66275
37586,0.412112
37587,0.0653788
37588,0.309333
37589,0.11489
37590,0.404458
37591,0.646961
37592,0.0923814
37593,0.378539
37594,0.0707468
37595,0.324146
37596,0.219071
37597,0.684068
37598,0.560814
37599,0.608338
37600,0.515818
37601,0.03335
37602,0.424876
37603,0.347079
37604,0.529838
37605,0.726411
37606,0.549573
37607,0.616533
37608,0.345089
37609,0.716189
37610,0.754623
37611,0.597261
37612,0.0891479
37613,0.103066
37614,0.370114
37615,0.514886
37616,0.334731
37617,0.229285
37618,0.575863
37619,0.535228
37620,0.25188
37621,0.292216
37622,-2.01E-05
37623,0.0164278
37624,0.428287
37625,0.225013
37626,0.0768326
37627,0.0658934
37628,0.855123
37629,0.313802
37630,0.0572615
37631,0.587336
37632,0.265644
37633,0.137255
37634,0.730746
37635,0.341423
37636,0.389252
37637,0.0129396
37638,0.587668
37639,0.638344
37640,0.743261
37641,0.32715
37642,0.475499
37643,0.675095
37644,0.360272
37645,0.34953
37646,0.0100853
37647,0.150475
37648,0.52534
37649,-0.00421335
37650,0.962128
37651,0.641013
37652,0.429924
37653,0.108874
37654,0.105137
37655,0.531409
37656,0.529696
37657,0.374644
37658,0.492775
37659,0.341306
37660,0.398961
37661,0.191058
37662,0.0304992
37663,0.234045
37664,0.279031
37665,0
37666,0.178801
37667,0.139247
37668,0.41586
37669,0.483118
37670,0.4285
37671,-0.0137341
37672,0.223507
37673,0.22162
37674,0.982482
37675,0.639604
37676,0.499895
37677,0.166341
37678,0.125405
37679,0.582114
37680,0.244696
37681,0.244093
37682,0.585978
37683,0.432875
37684,0.559149
37685,0.351866
37686,0.487199
37687,0.197274
37688,0.576739
37689,0.621038
37690,0.366079
37691,0.837516
37692,0.323691
37693,0.339519
37694,0.422926
37695,0.121516
37696,0.580071
37697,0.218635
37698,0.7582
37699,0.730215
37700,0.467619
37701,0.0311089
37702,0.252762
37703,0.511379
37704,0.857685
37705,0.239439
37706,0.60703
37707,0.435829
37708,0.79761
37709,0.986673
37710,0.548028
37711,0.18619
37712,0.417376
37713,0.0203619
37714,0.721507
37715,0.994354
37716,0
37717,0.703055
37718,0.399335
37719,0.0144256
37720,0.586545
37721,0.544288
37722,0.35315
37723,0.510732
37724,0.62796
37725,0.753272
37726,0.0442612
37727,0.37624
37728,0.0769759
37729,0.461178
37730,-0.00812746
37731,0.0217522
37732,0.599365
37733,0.368374
37734,0.556393
37735,0.400874
37736,0.780738
37737,0.447407
37738,0.378
37739,0.0450499
37740,0.588909
37741,0.54132
37742,0.476668
37743,0.618409
37744,0.269902
37745,0.253841
37746,-0.0104101
37747,0.482649
37748,0.640139
37749,0.632197
37750,0.389458
37751,0.665794
37752,0.267066
37753,0.41754
37754,0.133529
37755,0.00618934
37756,0
37757,0.625804
37758,0.609924
37759,0.208038
37760,0.799774
37761,0.127433
37762,0.382132
37763,0.309041
37764,0.336707
37765,0.447077
37766,0.680458
37767,0.590358
37768,-0.0165838
37769,0.747805
37770,0.457334
37771,0.54355
37772,0.163161
37773,0.299194
37774,0.724897
37775,-0.011921
37776,0.593616
37777,0.674836
37778,0.596665
37779,0.308215
37780,0.025129
37781,0.202303
37782,0.202726
37783,-0.020103
37784,-0.00131572
37785,0.169173
37786,0.465198
37787,0.0874573
37788,0
37789,0.566892
37790,0.51869
37791,0.522581
37792,0.254323
37793,0.736749
37794,0.506276
37795,0.00360856
37796,0.0036349
37797,0
37798,0.735618
37799,0.47252
37800,0.386547
37801,0.434809
37802,0.394925
37803,0.218777
37804,0.743666
37805,0.661991
37806,0.364298
37807,0.320869
37808,0.651581
37809,0
37810,0
37811,0.589966
37812,0.289957
37813,0.286905
37814,0.286905
37815,0.334216
37816,0.0816242
37817,0.0561668
37818,0.559776
37819,0.333234
37820,0.310323
37821,0.583439
37822,0.393071
37823,0.699093
37824,0.231177
37825,0.447077
37826,0.403613
37827,0.399955
37828,0.511759
37829,0.46481
37830,0.594526
37831,0.384207
37832,0.026803
37833,0.410418
37834,0.270291
37835,0.241722
37836,0.0216983
37837,0.479127
37838,0.355929
37839,0.00585145
37840,0.99999
37841,0.214905
37842,0.279033
37843,0
37844,0
37845,0.0385905
37846,-0.00290296
37847,0.420781
37848,0.791516
37849,0.553745
37850,0.37415
37851,0.532475
37852,0.553382
37853,0
37854,0.464194
37855,0.247766
37856,0.509378
37857,0.530598
37858,0.539249
37859,0.401338
37860,0.223619
37861,0.0972616
37862,0.378531
37863,0.495566
37864,0.137486
37865,0.274724
37866,0.0244529
37867,0.43102
37868,0.22582
37869,0.160826
37870,-0.053414
37871,0.496243
37872,0.602182
37873,0.199067
37874,0.447053
37875,0.219622
37876,0.0908313
37877,0.658769
37878,0.647988
37879,0.116467
37880,0.590167
37881,0.591087
37882,-0.000263298
37883,0.231244
37884,0.156661
37885,0.446881
37886,0.360867
37887,0.654237
37888,0.450994
37889,0.388351
37890,0.477759
37891,0.461508
37892,0.4598
37893,0.264288
37894,0.363866
37895,0.332397
37896,0.613236
37897,0.162728
37898,0.0442433
37899,0.603159
37900,0.443224
37901,0.0259913
37902,0.281148
37903,0.828711
37904,0.694398
37905,0.0366631
37906,0.448702
37907,0
37908,0.052172
37909,0.606464
37910,0.743457
37911,0.0118767
37912,0.460777
37913,0.608676
37914,0.176878
37915,0.0951551
37916,0.463002
37917,0.0499465
37918,0.193365
37919,0.480461
37920,0.594887
37921,0.598905
37922,0.561474
37923,0.361385
37924,0.452793
37925,0.645625
37926,0.581497
37927,0.547243
37928,0.66345
37929,0.481252
37930,0.856465
37931,0.846483
37932,0.852302
37933,0.532175
37934,0.456482
37935,-0.0325483
37936,0.596091
37937,0.654895
37938,0.559935
37939,0.561421
37940,0.338272
37941,0.363079
37942,0.0167749
37943,-0.0288024
37944,0.26947
37945,0.029404
37946,0.454881
37947,0.593166
37948,0.262924
37949,0.706667
37950,0.537802
37951,0.039347
37952,0.141201
37953,0.145134
37954,0.461659
37955,0.448299
37956,0.290582
37957,0.142619
37958,0.179852
37959,0.240903
37960,0.241606
37961,0.405117
37962,0.795954
37963,0.576602
37964,0.224164
37965,0.243443
37966,0.436918
37967,0.503765
37968,0.486958
37969,0.263847
37970,0.216876
37971,0.0117738
37972,0.213341
37973,0.0274746
37974,0.116096
37975,0.334998
37976,0.643139
37977,0.543195
37978,0.741498
37979,0.548695
37980,0.47276
37981,0.469128
37982,0.018422
37983,0
37984,0.663136
37985,0.515931
37986,0.143055
37987,0.356955
37988,0.348564
37989,0.103054
37990,0.716925
37991,0.155517
37992,0.0695741
37993,0.429258
37994,0
37995,-0.0118276
37996,0.084361
37997,0.520436
37998,0.512999
37999,0.515089
38000,0.64373
38001,0.728248
38002,0.12717
38003,0.0892533
38004,0.626075
38005,0.814984
38006,0.401935
38007,0.401935
38008,0.510006
38009,0.5069
38010,0.532672
38011,0.224749
38012,0.267287
38013,-0.000489631
38014,0.480543
38015,0.693474
38016,0.573973
38017,0
38018,0.286233
38019,0.293516
38020,0.0442028
38021,0.539963
38022,0.54371
38023,0.562642
38024,0.427547
38025,0.427547
38026,0.12333
38027,0.733049
38028,0.0507018
38029,0.556418
38030,0.0940078
38031,0.0626972
38032,0.479069
38033,0.10919
38034,0.606106
38035,0.46393
38036,0.694311
38037,0.792246
38038,0.281761
38039,0.651864
38040,0.31958
38041,0.464152
38042,0.292206
38043,0.995074
38044,0.532166
38045,0.398713
38046,0.425205
38047,0.92595
38048,0.610505
38049,0
38050,0.537735
38051,0.682077
38052,0.505194
38053,0.382823
38054,0.0477357
38055,0.639627
38056,0.910438
38057,0.739017
38058,0.0776343
38059,0.412701
38060,0.626628
38061,0.475118
38062,0.534233
38063,0.682205
38064,0.23877
38065,0.631406
38066,0
38067,0.45372
38068,-0.0013913
38069,0.34065
38070,0.512311
38071,-0.0324718
38072,0.106173
38073,0.217989
38074,0.427551
38075,0.470348
38076,0.75537
38077,-0.00746204
38078,0.248329
38079,0.67178
38080,0.530997
38081,0.312422
38082,0.693359
38083,0.851396
38084,0.31363
38085,0.866301
38086,0.221102
38087,0.663272
38088,0.261601
38089,-0.00738024
38090,0.378413
38091,0.692897
38092,0.547192
38093,0.0805791
38094,0.00875417
38095,0.0100677
38096,0.324051
38097,0.0313513
38098,0.379058
38099,0.26354
38100,-0.0352746
38101,0.053353
38102,0.525979
38103,0.803409
38104,0.678475
38105,0.998033
38106,0.487614
38107,0.412164
38108,0.196287
38109,0.404625
38110,0.433873
38111,0.689197
38112,0.544381
38113,0.345285
38114,0
38115,0.332542
38116,0.0980933
38117,0.303884
38118,0.180129
38119,0.479951
38120,0.570312
38121,0.697316
38122,0.0157598
38123,0.605274
38124,0.0505738
38125,0.384039
38126,0.0158173
38127,0.129119
38128,0.249002
38129,0.124276
38130,0.529491
38131,0.198013
38132,0.201288
38133,0.473617
38134,-0.00159993
38135,0.392708
38136,0.372392
38137,0.33885
38138,0.995926
38139,0.408225
38140,0.216168
38141,0.545686
38142,0.0849962
38143,0.497272
38144,0.427208
38145,0.428422
38146,0.219462
38147,0.000871348
38148,0.388634
38149,0.694172
38150,0.477402
38151,0.662043
38152,0.26519
38153,0.566326
38154,0.595677
38155,0.427283
38156,0.696449
38157,0.808983
38158,0.541122
38159,0.15959
38160,-0.0251273
38161,0.383933
38162,0.577925
38163,0.60381
38164,0.546865
38165,0.34426
38166,0.286621
38167,-0.00186003
38168,0.540431
38169,0.218268
38170,0.476113
38171,0.00402391
38172,0.399871
38173,0.408021
38174,-0.0619844
38175,0.829607
38176,0.00680786
38177,0.00901806
38178,0.13723
38179,0.291175
38180,0.582906
38181,0.445205
38182,0.3617
38183,0.241018
38184,0.249254
38185,0.0499994
38186,0.418475
38187,0.418229
38188,0.734001
38189,0.894314
38190,0.0924942
38191,0.206231
38192,0.315352
38193,-0.00535969
38194,-0.00691847
38195,0.792113
38196,0.095047
38197,0.0958431
38198,0.262949
38199,0.768963
38200,0.649875
38201,0.561394
38202,0.660363
38203,0.384141
38204,0.028418
38205,0.66924
38206,0.57882
38207,0.164576
38208,0.699738
38209,0.135649
38210,0.0740359
38211,0.00563667
38212,0.753086
38213,0.351744
38214,0.153941
38215,0.711226
38216,0
38217,0.134647
38218,0.994362
38219,0.586941
38220,0.317417
38221,0.815036
38222,0.106338
38223,0.145481
38224,0.813866
38225,0.301702
38226,0.237623
38227,0.543689
38228,0.482211
38229,0.679515
38230,0.327903
38231,0.782393
38232,0.293595
38233,0.0766848
38234,-0.0524672
38235,0.192311
38236,0.948173
38237,0.641279
38238,0.306933
38239,0.0756887
38240,0.489495
38241,0.688717
38242,0.457597
38243,0.650416
38244,0.288642
38245,0.502302
38246,0.701666
38247,0.54411
38248,0.94727
38249,0.396619
38250,0.733792
38251,0.302504
38252,0.425417
38253,0.746413
38254,0.0120839
38255,0.375717
38256,0.240782
38257,0.0132017
38258,0.0498605
38259,0.202257
38260,0.369429
38261,0.0612568
38262,0.324011
38263,0.387053
38264,-0.0155136
38265,0.0194838
38266,0.262225
38267,0.057792
38268,0.167049
38269,0.144534
38270,0.494033
38271,0.0913314
38272,0.0626011
38273,0.296338
38274,0.340241
38275,0.232437
38276,0.265275
38277,0.305088
38278,0.738288
38279,0.390269
38280,0.764236
38281,0.154759
38282,0.154759
38283,0
38284,0.686736
38285,0.116185
38286,0.613627
38287,0.122085
38288,0.40556
38289,-0.000259992
38290,0.293054
38291,0.368871
38292,0.0221128
38293,0.0011552
38294,0.0299147
38295,0.217437
38296,0.521151
38297,0.25941
38298,0.00674791
38299,0.306221
38300,0.579129
38301,0.670114
38302,0.574102
38303,0.453206
38304,0.51831
38305,0.509644
38306,0.490743
38307,0
38308,0.107212
38309,0.341482
38310,0.491241
38311,0
38312,0.163484
38313,0.125838
38314,0.603436
38315,0.609892
38316,0.0598479
38317,0.343495
38318,0.259329
38319,0.130614
38320,-0.130137
38321,-0.0381627
38322,0.000101363
38323,0.654767
38324,0.194352
38325,0.236192
38326,0.0075638
38327,0.243152
38328,0.746343
38329,0.0195575
38330,0.614094
38331,0
38332,0.621408
38333,0.119796
38334,0.605334
38335,0.791252
38336,0.0756563
38337,0.849414
38338,0.0591596
38339,0.54905
38340,0.526616
38341,0.0935511
38342,0.28043
38343,0.0724787
38344,-0.0331469
38345,0.389526
38346,0.623191
38347,0.393353
38348,0.95123
38349,0.431635
38350,0.416154
38351,0.229909
38352,0.921394
38353,0.119096
38354,0.751875
38355,-0.0375862
38356,0.681852
38357,0.666414
38358,0.122319
38359,0.523989
38360,0.857518
38361,0.402978
38362,0.529514
38363,0.312223
38364,0.739149
38365,0.00211355
38366,0.0356612
38367,0.294875
38368,0.0575241
38369,0.299448
38370,0.326533
38371,0.184559
38372,0.276903
38373,0.548088
38374,0.639242
38375,-0.0128683
38376,0.514001
38377,0.543758
38378,0
38379,0.649524
38380,0.436264
38381,0.625894
38382,0.390465
38383,0.686489
38384,-0.0328031
38385,0.0490839
38386,0.111233
38387,0.397955
38388,0.518081
38389,0.520355
38390,0
38391,0.333019
38392,0.139627
38393,0.421026
38394,0.741536
38395,0.0313547
38396,0.775847
38397,0.0169019
38398,0.344154
38399,0.55437
38400,0.474469
38401,0.140172
38402,0.0325984
38403,0.475388
38404,0.242801
38405,0.409718
38406,0.349134
38407,0.398532
38408,0.0787967
38409,0.256566
38410,0.282107
38411,0.145411
38412,0.000682771
38413,0.263442
38414,0.701769
38415,-0.0115561
38416,0.305656
38417,0.147601
38418,0.631253
38419,0.0735761
38420,0.198912
38421,0.405763
38422,0.731283
38423,0.182243
38424,0.262262
38425,0.822805
38426,0.567629
38427,0.480001
38428,0.285471
38429,0.993309
38430,-0.00663398
38431,0.380845
38432,0.462225
38433,0.10069
38434,-0.00548334
38435,0.625371
38436,0.407424
38437,0.264713
38438,0.352388
38439,0.559965
38440,0.52418
38441,0.392688
38442,0.276041
38443,0.0654479
38444,0.337814
38445,0.0144813
38446,0.00206324
38447,0.364531
38448,0.548634
38449,0.628705
38450,-0.00987393
38451,-0.0105344
38452,0.536322
38453,0.138715
38454,0.253578
38455,0.472686
38456,0.0910613
38457,-0.0106449
38458,0.343335
38459,0.0763582
38460,0.283661
38461,0.365513
38462,0.0195714
38463,0.0176068
38464,0.234858
38465,0.0676078
38466,0.187656
38467,0.058836
38468,0.489063
38469,0.298101
38470,0.517315
38471,0.0131595
38472,0.105033
38473,0.36822
38474,0.407214
38475,0.381623
38476,0.490808
38477,0.379032
38478,0.332699
38479,0.14992
38480,0.167048
38481,0.166147
38482,0.678003
38483,0.306689
38484,0.335419
38485,0.633305
38486,0.388415
38487,0.297771
38488,0.340479
38489,0.479492
38490,0.416048
38491,0.613372
38492,0.210736
38493,0.434956
38494,0.123125
38495,0.0236822
38496,0.522556
38497,-0.011589
38498,0.275662
38499,0.482382
38500,0.00642247
38501,0.227575
38502,0.396148
38503,0.585451
38504,0.578745
38505,0.585865
38506,0.491291
38507,0.682265
38508,0.0351336
38509,0.320042
38510,0.557359
38511,0.411346
38512,0.0474049
38513,0.0474049
38514,0.106822
38515,0.0966897
38516,0.379455
38517,0.425308
38518,0.50813
38519,0.406973
38520,0.193732
38521,0.441834
38522,0.595122
38523,0.607668
38524,0.57798
38525,0.483427
38526,0.365284
38527,0.645488
38528,0.495345
38529,0.918884
38530,0.384405
38531,0.248449
38532,0.424761
38533,0.30689
38534,0.721508
38535,0.722798
38536,0.593831
38537,0.44663
38538,0.337199
38539,0.557461
38540,0.326422
38541,0.664021
38542,0.0547857
38543,0.169725
38544,0.499146
38545,0.0316237
38546,0.656873
38547,0.459629
38548,0.674861
38549,0.0329795
38550,0.526281
38551,0.313574
38552,0.584106
38553,0.72823
38554,0.119378
38555,0
38556,0.609495
38557,0.555484
38558,0.0431941
38559,0.500724
38560,0.0186803
38561,0.497693
38562,0.621147
38563,0.351762
38564,0.0517938
38565,0.0798755
38566,0.158576
38567,0.278883
38568,0.265755
38569,0.391615
38570,0.703515
38571,0.765188
38572,0.0690249
38573,0.369388
38574,0.304889
38575,0.690361
38576,0.305796
38577,0.345618
38578,0
38579,0.169256
38580,0.297583
38581,0.34972
38582,0.297583
38583,0.326259
38584,0.403568
38585,0.861201
38586,0.03224
38587,0.384645
38588,0.565949
38589,0.668251
38590,0.547431
38591,0.370884
38592,0.354653
38593,0.166403
38594,0.551616
38595,0.193606
38596,0.284272
38597,-0.00272237
38598,0.215457
38599,0.133991
38600,0.346221
38601,0.786652
38602,0.469344
38603,0.540731
38604,0.118668
38605,0.322504
38606,0.0413881
38607,0.275225
38608,0.901241
38609,0.872465
38610,0.0189261
38611,0.377227
38612,0.418515
38613,0.18786
38614,0.150735
38615,0.257105
38616,0.205622
38617,0.552502
38618,0.0371041
38619,0.401255
38620,0.653166
38621,0.600205
38622,0.596912
38623,-0.00589684
38624,-0.0128708
38625,0.216228
38626,0.169658
38627,0.204301
38628,0.603611
38629,0.347828
38630,0.694538
38631,0.161531
38632,0.425912
38633,0.489783
38634,0.534373
38635,0.264454
38636,0.259852
38637,0.158458
38638,0.302624
38639,0.468822
38640,0.362905
38641,0.712261
38642,-0.0119625
38643,-0.0032138
38644,0.127967
38645,0.661588
38646,0.346344
38647,0.0371449
38648,0.0019947
38649,0.0391164
38650,-0.0187416
38651,0.587351
38652,0.336173
38653,-0.00353917
38654,0.197046
38655,0.366798
38656,0.250262
38657,0.683959
38658,0.512547
38659,0.0390416
38660,0.203177
38661,0.777901
38662,0.0127809
38663,0.161504
38664,0.458866
38665,0.688379
38666,0.567491
38667,0.30063
38668,0.0335064
38669,0.0732698
38670,0.511432
38671,0.228233
38672,0.303434
38673,0.185659
38674,0.0569547
38675,0.212403
38676,0.115455
38677,0.257217
38678,0.51133
38679,0.725579
38680,0.0650503
38681,0.536976
38682,0.116805
38683,0
38684,0.918228
38685,0.234641
38686,0.358978
38687,0.120514
38688,0.319203
38689,0.642549
38690,0.145736
38691,0.371061
38692,0.552209
38693,0.353364
38694,0.445792
38695,0.445512
38696,0.662991
38697,0.291805
38698,0.253019
38699,0.565264
38700,0.564379
38701,0.551767
38702,0.40069
38703,0.76368
38704,0.752172
38705,0.193023
38706,0.069318
38707,0.623842
38708,-0.0211568
38709,0.0535576
38710,0.859158
38711,0.859207
38712,0.859042
38713,0.395366
38714,0.0755027
38715,0.160204
38716,0.437058
38717,0.299342
38718,0.6037
38719,0.397528
38720,0.551819
38721,0.324779
38722,0.00616116
38723,0.244369
38724,0.443264
38725,0.460038
38726,0.672329
38727,0.467844
38728,0.072542
38729,0.0820225
38730,0.288989
38731,0.542109
38732,0.532002
38733,0.475576
38734,0.318111
38735,0.313659
38736,0.258489
38737,0.361568
38738,0.839509
38739,0.729537
38740,0.955983
38741,0.777751
38742,0.0269557
38743,0.596529
38744,0.998706
38745,0.281801
38746,0.691135
38747,0.327411
38748,0.466037
38749,0.308871
38750,0.70161
38751,0.180652
38752,0.0170217
38753,0.336193
38754,0.12862
38755,0.547771
38756,0.259118
38757,0.0925778
38758,0.370517
38759,0.203689
38760,0.658444
38761,0.410023
38762,0.484873
38763,0.527829
38764,0.352971
38765,0.435137
38766,0.445934
38767,0.0513423
38768,0.031906
38769,0.0129172
38770,0.576665
38771,0.391317
38772,0.00191833
38773,0.327168
38774,0.783167
38775,0.100736
38776,0.360744
38777,0.428341
38778,0.297632
38779,0.585983
38780,0.491329
38781,0.419572
38782,0.451893
38783,0.520412
38784,0.311821
38785,0.0659385
38786,0.446108
38787,0.379326
38788,0.170209
38789,0.512287
38790,0.524683
38791,0.352979
38792,0.15119
38793,0.522503
38794,0.268716
38795,0.602642
38796,0.37817
38797,-0.0270467
38798,0.0335721
38799,0.076747
38800,0.288093
38801,0.00211537
38802,0.364617
38803,0.476206
38804,0.141394
38805,0.198847
38806,0.015612
38807,0.258173
38808,0.110821
38809,0.999069
38810,0.263195
38811,0.359254
38812,0.249344
38813,0.477894
38814,0.742857
38815,0.504007
38816,0.999877
38817,-0.00311085
38818,0.34473
38819,0.597761
38820,0.675458
38821,0.481759
38822,0.0804681
38823,0.0261813
38824,0.366641
38825,0.70769
38826,0.712936
38827,0.177604
38828,0.341954
38829,0.556935
38830,0.719293
38831,0.232692
38832,0.244304
38833,0.502729
38834,0.0363479
38835,0.577404
38836,0.356014
38837,0.525312
38838,0.448821
38839,0.202128
38840,-0.0141071
38841,0.44854
38842,0.0177915
38843,0.466441
38844,0.893813
38845,0.195698
38846,0.673917
38847,0.205565
38848,0.206284
38849,0.626969
38850,0.346321
38851,0.187153
38852,0.405409
38853,0.405495
38854,0.110186
38855,0.188365
38856,0.827441
38857,0.653424
38858,0.488347
38859,0.695202
38860,0.799458
38861,0.179224
38862,0.209349
38863,0.438712
38864,0.249241
38865,0
38866,0.781654
38867,0.493546
38868,0.309255
38869,0.414193
38870,0.24676
38871,0.350699
38872,0.60392
38873,0.170214
38874,0.00846614
38875,0.0301971
38876,0.520322
38877,0.51011
38878,0.271318
38879,0.234215
38880,0.184096
38881,0.416034
38882,0.285829
38883,0.663375
38884,0.568588
38885,0.444719
38886,0.575467
38887,0.893817
38888,0.365114
38889,0.370405
38890,0.169117
38891,0.0384601
38892,0.473655
38893,0.752185
38894,0.573429
38895,0.787171
38896,0.635231
38897,0.646552
38898,0.343264
38899,0.352989
38900,0.473959
38901,0.576112
38902,0.644814
38903,0.281112
38904,0.341253
38905,0.0426772
38906,0.398832
38907,0.317161
38908,0
38909,0.0011836
38910,0.240328
38911,0.475862
38912,0.39777
38913,0.574808
38914,0.16496
38915,0.0112847
38916,0.113799
38917,0.527065
38918,0.593628
38919,0.521942
38920,0.493828
38921,0.0110148
38922,0.856472
38923,0.60244
38924,0.418498
38925,0.159632
38926,0.552866
38927,0.302779
38928,-0.00117217
38929,0.418329
38930,0.377448
38931,0.337564
38932,0.235242
38933,0.104052
38934,0.109556
38935,0.00464377
38936,0.0370892
38937,0.0210347
38938,0.506258
38939,0.312584
38940,0.357105
38941,0.336572
38942,0.337289
38943,0.326726
38944,0.201732
38945,0.41615
38946,0.329011
38947,0.595252
38948,0.30392
38949,0.974553
38950,0.26272
38951,0.555941
38952,0.418152
38953,0.455292
38954,0.387448
38955,0.387448
38956,0.343696
38957,0.0144544
38958,0.544141
38959,0.331987
38960,0.20107
38961,0.42689
38962,0.64489
38963,0.327543
38964,0.519841
38965,0.390734
38966,0.481511
38967,0.55164
38968,0.500322
38969,0.0264836
38970,0.0863984
38971,0.381221
38972,0.531707
38973,0.573354
38974,0.352958
38975,0.0199672
38976,0.852449
38977,-0.0309823
38978,0.277438
38979,0.0201329
38980,0.438156
38981,0.556654
38982,0.257755
38983,-0.0207735
38984,0.256318
38985,0.0849786
38986,0.296449
38987,0.793879
38988,-0.00662099
38989,0.00627094
38990,0.328249
38991,0.362573
38992,0.798681
38993,0.507193
38994,0.798681
38995,0.636171
38996,0.371173
38997,0.618914
38998,0.213378
38999,0.872635
39000,0.215988
39001,0.316455
39002,0.0171287
39003,0.241351
39004,0.682853
39005,0.41326
39006,0.565494
39007,0.259387
39008,-0.0427723
39009,-0.0296078
39010,0.0150934
39011,0.360935
39012,0.114963
39013,0.36917
39014,0.460437
39015,0.428369
39016,0.322123
39017,0.163497
39018,0.630698
39019,0.473797
39020,0.195925
39021,0.148611
39022,0.24649
39023,0.000498593
39024,0.0243679
39025,0.532382
39026,0.306718
39027,0.771874
39028,0.766187
39029,0.0228721
39030,0.513381
39031,0.0914441
39032,0.455264
39033,0.641564
39034,0.505661
39035,0.0783125
39036,0.258978
39037,-0.00925181
39038,0.990931
39039,-0.00628587
39040,-0.004207
39041,0.248987
39042,0.368103
39043,0.0279093
39044,-0.00864759
39045,-0.00822334
